Region Code,TEA Region,County Number,County Name,economic-status,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
01,Edinburg,245,WILLACY,Not Economically Disadvantaged,57,53,0.93,47,0.83,4,0.07,46,0.81,20,0.35,14,0.25,0,0.00,34,0.60,0,0.00,10,0.18
01,Edinburg,245,WILLACY,Economically Disadvantaged,285,269,0.94,216,0.76,42,0.15,185,0.65,50,0.18,63,0.22,0,0.00,113,0.40,7,0.02,23,0.08
01,Edinburg,253,ZAPATA,Not Economically Disadvantaged,40,35,0.88,36,0.90,1,0.03,30,0.75,13,0.33,11,0.28,0,0.00,24,0.60,2,0.05,14,0.35
01,Edinburg,253,ZAPATA,Economically Disadvantaged,182,176,0.97,170,0.93,0,0.00,123,0.68,23,0.13,63,0.35,0,0.00,86,0.47,10,0.05,29,0.16
02,Corpus Christi,004,ARANSAS,Not Economically Disadvantaged,180,162,0.90,147,0.82,10,0.06,127,0.71,52,0.29,41,0.23,0,0.00,93,0.52,9,0.05,38,0.21
02,Corpus Christi,004,ARANSAS,Economically Disadvantaged,103,93,0.90,78,0.76,10,0.10,63,0.61,5,0.05,29,0.28,0,0.00,34,0.33,8,0.08,8,0.08
02,Corpus Christi,013,BEE,Not Economically Disadvantaged,166,161,0.97,148,0.89,9,0.05,139,0.84,45,0.27,78,0.47,0,0.00,123,0.74,6,0.04,60,0.36
02,Corpus Christi,013,BEE,Economically Disadvantaged,228,212,0.93,173,0.76,46,0.20,148,0.65,17,0.07,73,0.32,0,0.00,90,0.40,7,0.03,25,0.11
02,Corpus Christi,024,BROOKS,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
02,Corpus Christi,024,BROOKS,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
02,Corpus Christi,066,DUVAL,Not Economically Disadvantaged,69,64,0.93,54,0.78,6,0.09,43,0.62,12,0.17,24,0.35,0,0.00,36,0.52,4,0.06,14,0.20
02,Corpus Christi,066,DUVAL,Economically Disadvantaged,196,191,0.97,169,0.86,13,0.07,126,0.64,16,0.08,62,0.32,0,0.00,78,0.40,7,0.04,20,0.10
02,Corpus Christi,125,JIM WELLS,Not Economically Disadvantaged,310,304,0.98,278,0.90,23,0.07,246,0.79,124,0.40,82,0.27,0,0.00,206,0.67,10,0.03,93,0.30
02,Corpus Christi,125,JIM WELLS,Economically Disadvantaged,383,356,0.93,288,0.75,60,0.16,200,0.52,51,0.13,93,0.24,0,0.00,144,0.38,22,0.06,34,0.09
02,Corpus Christi,137,KLEBERG,Not Economically Disadvantaged,151,146,0.97,129,0.85,11,0.07,124,0.82,75,0.50,31,0.21,0,0.00,106,0.70,5,0.03,38,0.25
02,Corpus Christi,137,KLEBERG,Economically Disadvantaged,297,276,0.93,180,0.61,84,0.28,162,0.55,59,0.20,46,0.16,0,0.00,105,0.35,13,0.04,28,0.09
02,Corpus Christi,149,LIVE OAK,Not Economically Disadvantaged,89,86,0.97,74,0.83,10,0.11,69,0.78,31,0.35,32,0.36,0,0.00,63,0.71,3,0.03,37,0.42
02,Corpus Christi,149,LIVE OAK,Economically Disadvantaged,58,53,0.91,45,0.78,8,0.14,39,0.67,11,0.19,14,0.24,0,0.00,25,0.43,3,0.05,5,0.09
02,Corpus Christi,162,MCMULLEN,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
02,Corpus Christi,162,MCMULLEN,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
02,Corpus Christi,178,NUECES,Not Economically Disadvantaged,2294,2130,0.93,1879,0.82,215,0.09,1750,0.76,663,0.29,840,0.37,2,0.00,1505,0.66,123,0.05,629,0.27
02,Corpus Christi,178,NUECES,Economically Disadvantaged,2431,2189,0.90,1706,0.70,460,0.19,1465,0.60,240,0.10,722,0.30,0,0.00,962,0.40,110,0.05,194,0.08
02,Corpus Christi,205,SAN PATRICIO,Not Economically Disadvantaged,566,511,0.90,452,0.80,46,0.08,429,0.76,180,0.32,170,0.30,0,0.00,350,0.62,14,0.02,144,0.25
02,Corpus Christi,205,SAN PATRICIO,Economically Disadvantaged,598,565,0.95,412,0.69,124,0.21,387,0.65,62,0.10,132,0.22,0,0.00,194,0.32,12,0.02,41,0.07
03,Victoria,029,CALHOUN,Not Economically Disadvantaged,170,164,0.97,151,0.89,13,0.08,142,0.84,29,0.17,78,0.46,0,0.00,107,0.63,3,0.02,44,0.26
03,Victoria,029,CALHOUN,Economically Disadvantaged,137,126,0.92,102,0.75,24,0.18,95,0.69,5,0.04,39,0.29,0,0.00,44,0.32,2,0.01,11,0.08
03,Victoria,045,COLORADO,Not Economically Disadvantaged,164,158,0.96,145,0.88,6,0.04,130,0.79,31,0.19,79,0.48,0,0.00,110,0.67,5,0.03,71,0.43
03,Victoria,045,COLORADO,Economically Disadvantaged,137,127,0.93,98,0.72,23,0.17,87,0.64,7,0.05,34,0.25,0,0.00,41,0.30,2,0.01,13,0.09
03,Victoria,062,DE WITT,Not Economically Disadvantaged,193,187,0.97,169,0.88,19,0.10,164,0.85,46,0.24,85,0.44,0,0.00,131,0.68,3,0.02,73,0.38
03,Victoria,062,DE WITT,Economically Disadvantaged,174,165,0.95,119,0.68,43,0.25,95,0.55,6,0.03,41,0.24,0,0.00,47,0.27,6,0.03,12,0.07
03,Victoria,088,GOLIAD,Not Economically Disadvantaged,72,71,0.99,65,0.90,4,0.06,61,0.85,9,0.13,42,0.58,0,0.00,51,0.71,3,0.04,28,0.39
03,Victoria,088,GOLIAD,Economically Disadvantaged,44,41,0.93,33,0.75,9,0.21,29,0.66,3,0.07,10,0.23,0,0.00,13,0.30,2,0.05,2,0.05
03,Victoria,120,JACKSON,Not Economically Disadvantaged,155,147,0.95,137,0.88,6,0.04,128,0.83,30,0.19,72,0.47,0,0.00,102,0.66,7,0.05,46,0.30
03,Victoria,120,JACKSON,Economically Disadvantaged,79,77,0.98,62,0.79,7,0.09,57,0.72,4,0.05,19,0.24,0,0.00,23,0.29,1,0.01,8,0.10
03,Victoria,128,KARNES,Not Economically Disadvantaged,102,99,0.97,93,0.91,4,0.04,92,0.90,32,0.31,47,0.46,0,0.00,79,0.78,0,0.00,39,0.38
03,Victoria,128,KARNES,Economically Disadvantaged,123,119,0.97,105,0.85,13,0.11,99,0.81,4,0.03,52,0.42,0,0.00,56,0.46,2,0.02,16,0.13
03,Victoria,143,LAVACA,Not Economically Disadvantaged,113,112,0.99,107,0.95,2,0.02,105,0.93,28,0.25,61,0.54,0,0.00,89,0.79,3,0.03,52,0.46
03,Victoria,143,LAVACA,Economically Disadvantaged,59,54,0.92,52,0.88,3,0.05,47,0.80,5,0.08,23,0.39,0,0.00,28,0.48,1,0.02,8,0.14
03,Victoria,158,MATAGORDA,Not Economically Disadvantaged,275,270,0.98,245,0.89,19,0.07,249,0.91,79,0.29,131,0.48,0,0.00,210,0.76,10,0.04,122,0.44
03,Victoria,158,MATAGORDA,Economically Disadvantaged,357,329,0.92,232,0.65,96,0.27,244,0.68,20,0.06,114,0.32,0,0.00,134,0.38,14,0.04,31,0.09
03,Victoria,196,REFUGIO,Not Economically Disadvantaged,68,66,0.97,62,0.91,2,0.03,54,0.79,17,0.25,32,0.47,0,0.00,49,0.72,2,0.03,30,0.44
03,Victoria,196,REFUGIO,Economically Disadvantaged,65,60,0.92,45,0.69,13,0.20,44,0.68,3,0.05,15,0.23,0,0.00,18,0.28,0,0.00,4,0.06
03,Victoria,235,VICTORIA,Not Economically Disadvantaged,553,515,0.93,504,0.91,11,0.02,408,0.74,119,0.22,265,0.48,0,0.00,384,0.69,56,0.10,158,0.29
03,Victoria,235,VICTORIA,Economically Disadvantaged,555,518,0.93,469,0.85,34,0.06,243,0.44,17,0.03,147,0.27,1,0.00,165,0.30,39,0.07,27,0.05
03,Victoria,241,WHARTON,Not Economically Disadvantaged,317,310,0.98,289,0.91,11,0.03,278,0.88,54,0.17,191,0.60,0,0.00,245,0.77,11,0.03,140,0.44
03,Victoria,241,WHARTON,Economically Disadvantaged,308,293,0.95,236,0.77,35,0.11,203,0.66,21,0.07,111,0.36,0,0.00,132,0.43,14,0.05,30,0.10
04,Houston,020,BRAZORIA,Not Economically Disadvantaged,2602,2491,0.96,2216,0.85,227,0.09,2047,0.79,563,0.22,1188,0.46,1,0.00,1752,0.67,169,0.07,773,0.30
04,Houston,020,BRAZORIA,Economically Disadvantaged,1143,1080,0.95,769,0.67,262,0.23,639,0.56,52,0.05,348,0.30,0,0.00,400,0.35,61,0.05,107,0.09
04,Houston,036,CHAMBERS,Not Economically Disadvantaged,314,292,0.93,288,0.92,10,0.03,253,0.81,73,0.23,145,0.46,1,0.00,219,0.70,17,0.05,95,0.30
04,Houston,036,CHAMBERS,Economically Disadvantaged,119,111,0.93,97,0.82,10,0.08,79,0.66,12,0.10,32,0.27,0,0.00,44,0.37,4,0.03,15,0.13
04,Houston,079,FORT BEND,Not Economically Disadvantaged,4663,4438,0.95,4118,0.88,271,0.06,3858,0.83,1796,0.39,1477,0.32,1,0.00,3274,0.70,233,0.05,1627,0.35
04,Houston,079,FORT BEND,Economically Disadvantaged,1699,1576,0.93,1256,0.74,309,0.18,1074,0.63,288,0.17,414,0.24,0,0.00,702,0.41,63,0.04,176,0.10
04,Houston,084,GALVESTON,Not Economically Disadvantaged,3966,3709,0.94,3280,0.83,380,0.10,3052,0.77,1167,0.29,1621,0.41,3,0.00,2791,0.70,293,0.07,1321,0.33
04,Houston,084,GALVESTON,Economically Disadvantaged,1295,1183,0.91,820,0.63,328,0.25,706,0.55,118,0.09,407,0.31,0,0.00,525,0.41,86,0.07,125,0.10
04,Houston,101,HARRIS,Not Economically Disadvantaged,24697,23200,0.94,20213,0.82,2563,0.10,18868,0.76,7111,0.29,8612,0.35,15,0.00,15738,0.64,1488,0.06,6909,0.28
04,Houston,101,HARRIS,Economically Disadvantaged,24145,21992,0.91,15532,0.64,5941,0.25,13551,0.56,2547,0.11,5765,0.24,9,0.00,8321,0.35,1214,0.05,1913,0.08
04,Houston,146,LIBERTY,Not Economically Disadvantaged,679,635,0.94,551,0.81,52,0.08,496,0.73,116,0.17,237,0.35,1,0.00,354,0.52,29,0.04,128,0.19
04,Houston,146,LIBERTY,Economically Disadvantaged,463,414,0.89,326,0.70,76,0.16,280,0.61,28,0.06,109,0.24,0,0.00,137,0.30,25,0.05,18,0.04
04,Houston,237,WALLER,Not Economically Disadvantaged,319,308,0.97,263,0.82,40,0.13,228,0.72,65,0.20,95,0.30,0,0.00,160,0.50,10,0.03,65,0.20
04,Houston,237,WALLER,Economically Disadvantaged,268,248,0.93,195,0.73,51,0.19,174,0.65,37,0.14,47,0.18,0,0.00,84,0.31,7,0.03,20,0.07
05,Beaumont,084,GALVESTON,Not Economically Disadvantaged,15,14,0.93,14,0.93,0,0.00,13,0.87,5,0.33,5,0.33,0,0.00,10,0.67,1,0.07,1,0.07
05,Beaumont,084,GALVESTON,Economically Disadvantaged,13,12,0.92,11,0.85,0,0.00,10,0.77,3,0.23,3,0.23,0,0.00,6,0.46,0,0.00,1,0.08
05,Beaumont,100,HARDIN,Not Economically Disadvantaged,622,594,0.96,553,0.89,34,0.05,514,0.83,244,0.39,139,0.22,0,0.00,383,0.62,10,0.02,179,0.29
05,Beaumont,100,HARDIN,Economically Disadvantaged,237,201,0.85,177,0.75,28,0.12,154,0.65,30,0.13,45,0.19,0,0.00,75,0.32,6,0.03,21,0.09
05,Beaumont,121,JASPER,Not Economically Disadvantaged,327,311,0.95,291,0.89,10,0.03,265,0.81,87,0.27,103,0.32,0,0.00,190,0.58,9,0.03,83,0.25
05,Beaumont,121,JASPER,Economically Disadvantaged,212,193,0.91,159,0.75,25,0.12,120,0.57,19,0.09,52,0.25,0,0.00,71,0.34,18,0.08,16,0.08
05,Beaumont,123,JEFFERSON,Not Economically Disadvantaged,1614,1533,0.95,1356,0.84,147,0.09,1212,0.75,584,0.36,476,0.30,0,0.00,1060,0.66,109,0.07,475,0.29
05,Beaumont,123,JEFFERSON,Economically Disadvantaged,1570,1467,0.93,1157,0.74,286,0.18,867,0.55,256,0.16,357,0.23,0,0.00,613,0.39,101,0.06,166,0.11
05,Beaumont,176,NEWTON,Not Economically Disadvantaged,97,92,0.95,86,0.89,5,0.05,76,0.78,24,0.25,24,0.25,0,0.00,48,0.50,5,0.05,23,0.24
05,Beaumont,176,NEWTON,Economically Disadvantaged,93,83,0.89,68,0.73,14,0.15,58,0.62,5,0.05,26,0.28,0,0.00,31,0.33,1,0.01,3,0.03
05,Beaumont,181,ORANGE,Not Economically Disadvantaged,826,790,0.96,717,0.87,54,0.07,652,0.79,214,0.26,325,0.39,0,0.00,539,0.65,35,0.04,248,0.30
05,Beaumont,181,ORANGE,Economically Disadvantaged,427,395,0.93,293,0.69,103,0.24,242,0.57,38,0.09,99,0.23,0,0.00,137,0.32,20,0.05,32,0.07
05,Beaumont,229,TYLER,Not Economically Disadvantaged,157,154,0.98,139,0.89,7,0.04,123,0.78,45,0.29,35,0.22,0,0.00,80,0.51,4,0.03,43,0.27
05,Beaumont,229,TYLER,Economically Disadvantaged,133,124,0.93,114,0.86,8,0.06,95,0.71,18,0.14,23,0.17,0,0.00,41,0.31,1,0.01,14,0.11
06,Huntsville,008,AUSTIN,Not Economically Disadvantaged,265,255,0.96,238,0.90,11,0.04,219,0.83,86,0.33,94,0.36,0,0.00,180,0.68,12,0.05,102,0.39
06,Huntsville,008,AUSTIN,Economically Disadvantaged,152,143,0.94,124,0.82,18,0.12,103,0.68,12,0.08,43,0.28,0,0.00,55,0.36,6,0.04,18,0.12
06,Huntsville,021,BRAZOS,Not Economically Disadvantaged,875,842,0.96,803,0.92,26,0.03,724,0.83,264,0.30,344,0.39,3,0.00,611,0.70,37,0.04,335,0.38
06,Huntsville,021,BRAZOS,Economically Disadvantaged,655,616,0.94,532,0.81,73,0.11,353,0.54,39,0.06,145,0.22,0,0.00,184,0.28,28,0.04,39,0.06
06,Huntsville,026,BURLESON,Not Economically Disadvantaged,161,155,0.96,143,0.89,8,0.05,130,0.81,35,0.22,61,0.38,0,0.00,96,0.60,3,0.02,36,0.22
06,Huntsville,026,BURLESON,Economically Disadvantaged,121,111,0.92,92,0.76,15,0.12,73,0.60,7,0.06,31,0.26,0,0.00,38,0.31,5,0.04,8,0.07
06,Huntsville,093,GRIMES,Not Economically Disadvantaged,170,164,0.97,157,0.92,10,0.06,141,0.83,39,0.23,57,0.34,0,0.00,96,0.57,1,0.01,45,0.27
06,Huntsville,093,GRIMES,Economically Disadvantaged,150,139,0.93,111,0.74,25,0.17,99,0.66,12,0.08,29,0.19,0,0.00,41,0.27,4,0.03,11,0.07
06,Huntsville,113,HOUSTON,Not Economically Disadvantaged,146,140,0.96,130,0.89,4,0.03,127,0.87,44,0.30,65,0.45,0,0.00,109,0.75,8,0.05,44,0.30
06,Huntsville,113,HOUSTON,Economically Disadvantaged,161,151,0.94,128,0.80,20,0.12,100,0.62,24,0.15,30,0.19,0,0.00,54,0.34,8,0.05,8,0.05
06,Huntsville,145,LEON,Not Economically Disadvantaged,146,141,0.97,136,0.93,2,0.01,126,0.86,32,0.22,66,0.45,0,0.00,98,0.67,3,0.02,49,0.34
06,Huntsville,145,LEON,Economically Disadvantaged,92,84,0.91,73,0.79,6,0.07,65,0.71,6,0.07,29,0.32,0,0.00,35,0.38,1,0.01,12,0.13
06,Huntsville,154,MADISON,Not Economically Disadvantaged,64,60,0.94,57,0.89,4,0.06,53,0.83,21,0.33,18,0.28,0,0.00,39,0.61,2,0.03,15,0.23
06,Huntsville,154,MADISON,Economically Disadvantaged,116,109,0.94,88,0.76,18,0.16,75,0.65,9,0.08,21,0.18,0,0.00,30,0.26,3,0.03,3,0.03
06,Huntsville,166,MILAM,Not Economically Disadvantaged,189,183,0.97,174,0.92,5,0.03,159,0.84,47,0.25,83,0.44,0,0.00,130,0.69,9,0.05,61,0.32
06,Huntsville,166,MILAM,Economically Disadvantaged,140,133,0.95,107,0.76,20,0.14,102,0.73,7,0.05,43,0.31,0,0.00,50,0.36,4,0.03,7,0.05
06,Huntsville,170,MONTGOMERY,Not Economically Disadvantaged,3595,3323,0.92,2931,0.82,317,0.09,2731,0.76,975,0.27,1258,0.35,0,0.00,2233,0.62,208,0.06,1015,0.28
06,Huntsville,170,MONTGOMERY,Economically Disadvantaged,1334,1196,0.90,838,0.63,297,0.22,740,0.56,72,0.05,297,0.22,0,0.00,369,0.28,43,0.03,68,0.05
06,Huntsville,187,POLK,Not Economically Disadvantaged,298,275,0.92,250,0.84,23,0.08,220,0.74,66,0.22,90,0.30,1,0.00,157,0.53,7,0.02,66,0.22
06,Huntsville,187,POLK,Economically Disadvantaged,264,234,0.89,203,0.77,37,0.14,157,0.60,12,0.05,56,0.21,0,0.00,68,0.26,6,0.02,10,0.04
06,Huntsville,198,ROBERTSON,Not Economically Disadvantaged,106,102,0.96,99,0.93,1,0.01,87,0.82,18,0.17,47,0.44,0,0.00,65,0.61,6,0.06,23,0.22
06,Huntsville,198,ROBERTSON,Economically Disadvantaged,149,139,0.93,130,0.87,11,0.07,100,0.67,18,0.12,37,0.25,0,0.00,55,0.37,3,0.02,11,0.07
06,Huntsville,204,SAN JACINTO,Not Economically Disadvantaged,164,151,0.92,122,0.74,26,0.16,115,0.70,28,0.17,41,0.25,0,0.00,69,0.42,6,0.04,31,0.19
06,Huntsville,204,SAN JACINTO,Economically Disadvantaged,181,163,0.90,126,0.70,32,0.18,105,0.58,25,0.14,24,0.13,0,0.00,49,0.27,9,0.05,12,0.07
06,Huntsville,228,TRINITY,Not Economically Disadvantaged,62,60,0.97,55,0.89,4,0.06,50,0.81,18,0.29,14,0.23,0,0.00,32,0.52,1,0.02,15,0.24
06,Huntsville,228,TRINITY,Economically Disadvantaged,114,105,0.92,93,0.82,9,0.08,70,0.61,10,0.09,28,0.25,0,0.00,38,0.33,1,0.01,9,0.08
06,Huntsville,236,WALKER,Not Economically Disadvantaged,321,315,0.98,284,0.89,22,0.07,265,0.83,139,0.43,63,0.20,0,0.00,202,0.63,16,0.05,92,0.29
06,Huntsville,236,WALKER,Economically Disadvantaged,293,280,0.96,221,0.75,42,0.14,178,0.61,29,0.10,61,0.21,0,0.00,90,0.31,13,0.04,18,0.06
06,Huntsville,239,WASHINGTON,Not Economically Disadvantaged,302,299,0.99,275,0.91,17,0.06,250,0.83,67,0.22,150,0.50,0,0.00,217,0.72,8,0.03,123,0.41
06,Huntsville,239,WASHINGTON,Economically Disadvantaged,150,144,0.96,97,0.65,39,0.26,77,0.51,9,0.06,42,0.28,0,0.00,51,0.34,11,0.07,9,0.06
07,Kilgore,001,ANDERSON,Not Economically Disadvantaged,376,368,0.98,339,0.90,20,0.05,310,0.82,62,0.17,158,0.42,0,0.00,220,0.59,10,0.03,100,0.27
07,Kilgore,001,ANDERSON,Economically Disadvantaged,262,241,0.92,207,0.79,29,0.11,164,0.63,12,0.05,62,0.24,0,0.00,74,0.28,4,0.02,19,0.07
07,Kilgore,003,ANGELINA,Not Economically Disadvantaged,613,584,0.95,545,0.89,31,0.05,498,0.81,112,0.18,301,0.49,0,0.00,413,0.67,18,0.03,166,0.27
07,Kilgore,003,ANGELINA,Economically Disadvantaged,599,561,0.94,497,0.83,59,0.10,425,0.71,44,0.07,189,0.32,0,0.00,233,0.39,18,0.03,49,0.08
07,Kilgore,037,CHEROKEE,Not Economically Disadvantaged,280,272,0.97,234,0.84,26,0.09,218,0.78,48,0.17,117,0.42,0,0.00,165,0.59,11,0.04,74,0.26
07,Kilgore,037,CHEROKEE,Economically Disadvantaged,359,329,0.92,248,0.69,77,0.21,212,0.59,16,0.04,96,0.27,0,0.00,112,0.31,10,0.03,28,0.08
07,Kilgore,092,GREGG,Not Economically Disadvantaged,1118,1077,0.96,993,0.89,62,0.06,876,0.78,248,0.22,482,0.43,1,0.00,731,0.65,54,0.05,335,0.30
07,Kilgore,092,GREGG,Economically Disadvantaged,707,659,0.93,519,0.73,120,0.17,420,0.59,40,0.06,226,0.32,0,0.00,266,0.38,23,0.03,70,0.10
07,Kilgore,102,HARRISON,Not Economically Disadvantaged,533,505,0.95,472,0.89,27,0.05,442,0.83,100,0.19,227,0.43,1,0.00,328,0.62,14,0.03,157,0.30
07,Kilgore,102,HARRISON,Economically Disadvantaged,439,394,0.90,306,0.70,75,0.17,257,0.59,47,0.11,111,0.25,0,0.00,158,0.36,23,0.05,37,0.08
07,Kilgore,107,HENDERSON,Not Economically Disadvantaged,482,452,0.94,421,0.87,30,0.06,381,0.79,59,0.12,237,0.49,0,0.00,296,0.61,24,0.05,129,0.27
07,Kilgore,107,HENDERSON,Economically Disadvantaged,341,310,0.91,266,0.78,32,0.09,214,0.63,16,0.05,115,0.34,0,0.00,131,0.38,22,0.06,28,0.08
07,Kilgore,174,NACOGDOCHES,Not Economically Disadvantaged,400,386,0.97,360,0.90,19,0.05,325,0.81,162,0.41,115,0.29,0,0.00,277,0.69,19,0.05,156,0.39
07,Kilgore,174,NACOGDOCHES,Economically Disadvantaged,408,369,0.90,301,0.74,67,0.16,236,0.58,38,0.09,87,0.21,0,0.00,125,0.31,21,0.05,34,0.08
07,Kilgore,183,PANOLA,Not Economically Disadvantaged,186,176,0.95,167,0.90,9,0.05,153,0.82,28,0.15,106,0.57,0,0.00,134,0.72,8,0.04,63,0.34
07,Kilgore,183,PANOLA,Economically Disadvantaged,105,96,0.91,80,0.76,15,0.14,74,0.71,9,0.09,37,0.35,0,0.00,46,0.44,3,0.03,14,0.13
07,Kilgore,190,RAINS,Not Economically Disadvantaged,62,61,0.98,58,0.94,1,0.02,54,0.87,11,0.18,27,0.44,0,0.00,38,0.61,2,0.03,12,0.19
07,Kilgore,190,RAINS,Economically Disadvantaged,49,46,0.94,37,0.76,6,0.12,29,0.59,2,0.04,10,0.20,0,0.00,12,0.25,1,0.02,3,0.06
07,Kilgore,201,RUSK,Not Economically Disadvantaged,332,320,0.96,280,0.84,31,0.09,262,0.79,70,0.21,141,0.43,0,0.00,211,0.64,14,0.04,93,0.28
07,Kilgore,201,RUSK,Economically Disadvantaged,242,222,0.92,178,0.74,38,0.16,148,0.61,17,0.07,61,0.25,0,0.00,78,0.32,5,0.02,25,0.10
07,Kilgore,202,SABINE,Not Economically Disadvantaged,54,53,0.98,50,0.93,1,0.02,49,0.91,15,0.28,17,0.32,0,0.00,32,0.59,2,0.04,16,0.30
07,Kilgore,202,SABINE,Economically Disadvantaged,74,65,0.88,58,0.78,6,0.08,48,0.65,6,0.08,13,0.18,0,0.00,19,0.26,1,0.01,4,0.05
07,Kilgore,203,SAN AUGUSTINE,Not Economically Disadvantaged,34,34,1.00,32,0.94,1,0.03,30,0.88,7,0.21,20,0.59,0,0.00,27,0.79,1,0.03,10,0.29
07,Kilgore,203,SAN AUGUSTINE,Economically Disadvantaged,84,82,0.98,70,0.83,10,0.12,61,0.73,4,0.05,27,0.32,0,0.00,31,0.37,1,0.01,5,0.06
07,Kilgore,210,SHELBY,Not Economically Disadvantaged,251,239,0.95,210,0.84,23,0.09,187,0.75,49,0.20,84,0.34,0,0.00,133,0.53,7,0.03,67,0.27
07,Kilgore,210,SHELBY,Economically Disadvantaged,169,156,0.92,132,0.78,18,0.11,107,0.63,12,0.07,50,0.30,0,0.00,62,0.37,4,0.02,10,0.06
07,Kilgore,212,SMITH,Not Economically Disadvantaged,1389,1316,0.95,1188,0.86,107,0.08,1063,0.77,269,0.19,641,0.46,0,0.00,910,0.66,98,0.07,404,0.29
07,Kilgore,212,SMITH,Economically Disadvantaged,1032,982,0.95,746,0.72,193,0.19,616,0.60,62,0.06,324,0.31,0,0.00,386,0.37,49,0.05,88,0.09
07,Kilgore,230,UPSHUR,Not Economically Disadvantaged,285,260,0.91,241,0.85,11,0.04,200,0.70,43,0.15,121,0.43,0,0.00,164,0.58,22,0.08,73,0.26
07,Kilgore,230,UPSHUR,Economically Disadvantaged,219,209,0.95,192,0.88,15,0.07,142,0.65,16,0.07,79,0.36,0,0.00,95,0.43,10,0.05,35,0.16
07,Kilgore,234,VAN ZANDT,Not Economically Disadvantaged,285,271,0.95,260,0.91,14,0.05,224,0.79,42,0.15,121,0.43,0,0.00,163,0.57,7,0.02,71,0.25
07,Kilgore,234,VAN ZANDT,Economically Disadvantaged,131,122,0.93,106,0.81,13,0.10,79,0.60,8,0.06,40,0.31,0,0.00,48,0.37,5,0.04,13,0.10
07,Kilgore,250,WOOD,Not Economically Disadvantaged,312,294,0.94,278,0.89,8,0.03,247,0.79,64,0.21,117,0.38,0,0.00,181,0.58,14,0.04,86,0.28
07,Kilgore,250,WOOD,Economically Disadvantaged,187,166,0.89,149,0.80,12,0.06,117,0.63,12,0.06,53,0.28,0,0.00,65,0.35,10,0.05,14,0.07
08,Mt. Pleasant,019,BOWIE,Not Economically Disadvantaged,732,683,0.93,649,0.89,25,0.03,585,0.80,76,0.10,378,0.52,1,0.00,455,0.62,26,0.04,166,0.23
