Region Code,TEA Region,County Number,County Name,gender,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
01,Edinburg,245,WILLACY,Male,163,155,0.95,132,0.81,23,0.14,107,0.66,28,0.17,49,0.30,77,0.47,8,0.05,17,0.10
01,Edinburg,253,ZAPATA,Female,122,116,0.95,106,0.87,9,0.07,98,0.80,26,0.21,40,0.33,66,0.54,1,0.01,31,0.25
01,Edinburg,253,ZAPATA,Male,122,117,0.96,107,0.88,8,0.07,84,0.69,19,0.16,38,0.31,57,0.47,3,0.02,22,0.18
02,Corpus Christi,004,ARANSAS,Female,117,111,0.95,103,0.88,3,0.03,88,0.75,35,0.30,29,0.25,64,0.55,1,0.01,20,0.17
02,Corpus Christi,004,ARANSAS,Male,154,142,0.92,126,0.82,10,0.06,105,0.68,35,0.23,36,0.23,71,0.46,1,0.01,23,0.15
02,Corpus Christi,013,BEE,Female,209,200,0.96,162,0.78,40,0.19,143,0.68,26,0.12,104,0.50,130,0.62,15,0.07,56,0.27
02,Corpus Christi,013,BEE,Male,203,194,0.96,162,0.80,31,0.15,142,0.70,29,0.14,81,0.40,110,0.54,8,0.04,47,0.23
02,Corpus Christi,024,BROOKS,Female,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
02,Corpus Christi,024,BROOKS,Male,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
02,Corpus Christi,066,DUVAL,Female,109,103,0.94,96,0.88,7,0.06,78,0.72,24,0.22,35,0.32,59,0.54,3,0.03,22,0.20
02,Corpus Christi,066,DUVAL,Male,110,103,0.94,89,0.81,15,0.14,69,0.63,12,0.11,32,0.29,44,0.40,6,0.05,14,0.13
02,Corpus Christi,125,JIM WELLS,Female,339,327,0.96,277,0.82,46,0.14,218,0.64,76,0.22,130,0.38,206,0.61,37,0.11,75,0.22
02,Corpus Christi,125,JIM WELLS,Male,345,324,0.94,262,0.76,54,0.16,202,0.59,80,0.23,90,0.26,170,0.49,36,0.10,49,0.14
02,Corpus Christi,137,KLEBERG,Female,234,219,0.94,159,0.68,56,0.24,143,0.61,89,0.38,44,0.19,133,0.57,16,0.07,55,0.24
02,Corpus Christi,137,KLEBERG,Male,216,208,0.96,134,0.62,65,0.30,135,0.63,70,0.32,47,0.22,117,0.54,13,0.06,31,0.14
02,Corpus Christi,149,LIVE OAK,Female,80,77,0.96,70,0.88,7,0.09,56,0.70,23,0.29,27,0.34,50,0.63,5,0.06,23,0.29
02,Corpus Christi,149,LIVE OAK,Male,83,78,0.94,67,0.81,11,0.13,62,0.75,20,0.24,24,0.29,44,0.53,3,0.04,15,0.18
02,Corpus Christi,162,MCMULLEN,Female,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
02,Corpus Christi,162,MCMULLEN,Male,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
02,Corpus Christi,178,NUECES,Female,2290,2121,0.93,1815,0.79,286,0.12,1549,0.68,503,0.22,804,0.35,1307,0.57,141,0.06,451,0.20
02,Corpus Christi,178,NUECES,Male,2490,2300,0.92,1884,0.76,395,0.16,1626,0.65,429,0.17,809,0.32,1238,0.50,146,0.06,340,0.14
02,Corpus Christi,205,SAN PATRICIO,Female,590,549,0.93,488,0.83,41,0.07,434,0.74,137,0.23,188,0.32,325,0.55,14,0.02,117,0.20
02,Corpus Christi,205,SAN PATRICIO,Male,640,596,0.93,506,0.79,81,0.13,460,0.72,132,0.21,150,0.23,282,0.44,20,0.03,76,0.12
03,Victoria,029,CALHOUN,Female,156,152,0.97,133,0.85,11,0.07,120,0.77,28,0.18,68,0.44,96,0.62,3,0.02,34,0.22
03,Victoria,029,CALHOUN,Male,146,141,0.97,133,0.91,8,0.05,116,0.79,22,0.15,52,0.36,74,0.51,3,0.02,22,0.15
03,Victoria,045,COLORADO,Female,123,120,0.98,105,0.85,10,0.08,89,0.72,19,0.15,57,0.46,76,0.62,9,0.07,33,0.27
03,Victoria,045,COLORADO,Male,129,120,0.93,107,0.83,7,0.05,96,0.74,14,0.11,49,0.38,63,0.49,2,0.02,24,0.19
03,Victoria,062,DE WITT,Female,176,173,0.98,157,0.89,13,0.07,136,0.77,40,0.23,73,0.41,113,0.64,11,0.06,51,0.29
03,Victoria,062,DE WITT,Male,175,168,0.96,133,0.76,29,0.17,130,0.74,28,0.16,51,0.29,79,0.45,2,0.01,38,0.22
03,Victoria,088,GOLIAD,Female,39,39,1.00,35,0.90,4,0.10,33,0.85,8,0.21,19,0.49,27,0.69,2,0.05,12,0.31
03,Victoria,088,GOLIAD,Male,52,52,1.00,38,0.73,11,0.21,41,0.79,6,0.12,22,0.42,28,0.54,1,0.02,10,0.19
03,Victoria,120,JACKSON,Female,138,134,0.97,121,0.88,7,0.05,116,0.84,20,0.14,69,0.50,89,0.64,1,0.01,43,0.31
03,Victoria,120,JACKSON,Male,107,105,0.98,101,0.94,3,0.03,88,0.82,15,0.14,48,0.45,63,0.59,3,0.03,30,0.28
03,Victoria,128,KARNES,Female,89,89,1.00,83,0.93,3,0.03,65,0.73,27,0.30,25,0.28,52,0.58,4,0.04,28,0.31
03,Victoria,128,KARNES,Male,81,78,0.96,75,0.93,5,0.06,65,0.80,12,0.15,30,0.37,42,0.52,1,0.01,11,0.14
03,Victoria,143,LAVACA,Female,82,79,0.96,76,0.93,3,0.04,66,0.80,17,0.21,41,0.50,58,0.71,6,0.07,36,0.44
03,Victoria,143,LAVACA,Male,88,83,0.94,80,0.91,3,0.03,72,0.82,19,0.22,37,0.42,56,0.64,3,0.03,27,0.31
03,Victoria,158,MATAGORDA,Female,302,288,0.95,257,0.85,20,0.07,228,0.75,58,0.19,106,0.35,164,0.54,5,0.02,79,0.26
03,Victoria,158,MATAGORDA,Male,320,305,0.95,250,0.78,41,0.13,217,0.68,41,0.13,112,0.35,153,0.48,14,0.04,66,0.21
03,Victoria,196,REFUGIO,Female,56,31,0.55,49,0.88,4,0.07,45,0.80,6,0.11,30,0.54,36,0.64,1,0.02,16,0.29
03,Victoria,196,REFUGIO,Male,73,36,0.49,58,0.79,10,0.14,59,0.81,10,0.14,21,0.29,31,0.42,0,0.00,11,0.15
03,Victoria,235,VICTORIA,Female,558,498,0.89,382,0.68,120,0.22,331,0.59,62,0.11,240,0.43,302,0.54,56,0.10,101,0.18
03,Victoria,235,VICTORIA,Male,576,510,0.89,337,0.59,172,0.30,296,0.51,59,0.10,196,0.34,255,0.44,51,0.09,77,0.13
03,Victoria,241,WHARTON,Female,320,311,0.97,276,0.86,22,0.07,233,0.73,39,0.12,157,0.49,196,0.61,19,0.06,84,0.26
03,Victoria,241,WHARTON,Male,327,305,0.93,258,0.79,42,0.13,222,0.68,37,0.11,146,0.45,183,0.56,20,0.06,72,0.22
04,Houston,020,BRAZORIA,Female,1889,1813,0.96,1600,0.85,169,0.09,1422,0.75,350,0.19,844,0.45,1194,0.63,114,0.06,558,0.30
04,Houston,020,BRAZORIA,Male,2075,1984,0.96,1665,0.80,271,0.13,1481,0.71,303,0.15,885,0.43,1188,0.57,119,0.06,430,0.21
04,Houston,036,CHAMBERS,Female,219,208,0.95,196,0.89,9,0.04,173,0.79,67,0.31,81,0.37,148,0.68,11,0.05,66,0.30
04,Houston,036,CHAMBERS,Male,250,241,0.96,215,0.86,20,0.08,177,0.71,38,0.15,92,0.37,130,0.52,8,0.03,52,0.21
04,Houston,079,FORT BEND,Female,3413,3235,0.95,2903,0.85,296,0.09,2614,0.77,1148,0.34,1192,0.35,2340,0.69,254,0.07,1204,0.35
04,Houston,079,FORT BEND,Male,3612,3370,0.93,2834,0.78,505,0.14,2480,0.69,997,0.28,1195,0.33,2192,0.61,300,0.08,884,0.24
04,Houston,084,GALVESTON,Female,2829,2694,0.95,2365,0.84,274,0.10,2086,0.74,650,0.23,1258,0.44,1908,0.67,225,0.08,956,0.34
04,Houston,084,GALVESTON,Male,2906,2754,0.95,2283,0.79,417,0.14,1957,0.67,587,0.20,1131,0.39,1718,0.59,219,0.08,669,0.23
04,Houston,101,HARRIS,Female,25682,24104,0.94,20502,0.80,3076,0.12,17738,0.69,5520,0.21,9071,0.35,14591,0.57,1908,0.07,6024,0.23
04,Houston,101,HARRIS,Male,26622,24610,0.92,19423,0.73,4758,0.18,16460,0.62,4404,0.17,8437,0.32,12841,0.48,1857,0.07,4138,0.16
04,Houston,146,LIBERTY,Female,555,521,0.94,432,0.78,79,0.14,369,0.66,83,0.15,205,0.37,288,0.52,35,0.06,108,0.19
04,Houston,146,LIBERTY,Male,623,567,0.91,407,0.65,162,0.26,372,0.60,68,0.11,152,0.24,220,0.35,29,0.05,53,0.09
04,Houston,237,WALLER,Female,277,267,0.96,242,0.87,22,0.08,206,0.74,59,0.21,92,0.33,151,0.55,13,0.05,62,0.22
04,Houston,237,WALLER,Male,290,279,0.96,228,0.79,40,0.14,181,0.62,35,0.12,85,0.29,120,0.41,14,0.05,24,0.08
05,Beaumont,084,GALVESTON,Female,12,11,0.92,10,0.83,0,0.00,7,0.58,6,0.50,1,0.08,7,0.58,1,0.08,2,0.17
05,Beaumont,084,GALVESTON,Male,16,15,0.94,14,0.88,1,0.06,11,0.69,2,0.13,3,0.19,5,0.31,0,0.00,3,0.19
05,Beaumont,100,HARDIN,Female,405,386,0.95,349,0.86,29,0.07,313,0.77,149,0.37,86,0.21,235,0.58,14,0.03,102,0.25
05,Beaumont,100,HARDIN,Male,445,418,0.94,356,0.80,46,0.10,307,0.69,107,0.24,92,0.21,199,0.45,12,0.03,79,0.18
05,Beaumont,121,JASPER,Female,247,229,0.93,214,0.87,9,0.04,167,0.68,46,0.19,79,0.32,125,0.51,11,0.04,38,0.15
05,Beaumont,121,JASPER,Male,260,243,0.93,223,0.86,22,0.08,198,0.76,51,0.20,61,0.23,112,0.43,7,0.03,52,0.20
05,Beaumont,123,JEFFERSON,Female,1581,1507,0.95,1342,0.85,136,0.09,1139,0.72,497,0.31,465,0.29,962,0.61,102,0.06,401,0.25
05,Beaumont,123,JEFFERSON,Male,1663,1564,0.94,1274,0.77,259,0.16,1049,0.63,377,0.23,445,0.27,822,0.49,107,0.06,261,0.16
05,Beaumont,176,NEWTON,Female,91,83,0.91,70,0.77,13,0.14,61,0.67,10,0.11,38,0.42,48,0.53,8,0.09,19,0.21
05,Beaumont,176,NEWTON,Male,98,90,0.92,73,0.74,21,0.21,75,0.77,14,0.14,19,0.19,33,0.34,1,0.01,12,0.12
05,Beaumont,181,ORANGE,Female,606,565,0.93,483,0.80,65,0.11,423,0.70,112,0.18,267,0.44,379,0.63,44,0.07,156,0.26
05,Beaumont,181,ORANGE,Male,636,598,0.94,471,0.74,105,0.17,420,0.66,106,0.17,202,0.32,308,0.48,35,0.06,120,0.19
05,Beaumont,229,TYLER,Female,158,141,0.89,132,0.84,8,0.05,104,0.66,29,0.18,42,0.27,71,0.45,7,0.04,25,0.16
05,Beaumont,229,TYLER,Male,162,155,0.96,135,0.83,13,0.08,119,0.73,18,0.11,52,0.32,70,0.43,5,0.03,13,0.08
06,Huntsville,008,AUSTIN,Female,236,225,0.95,213,0.90,12,0.05,194,0.82,60,0.25,98,0.42,158,0.67,11,0.05,70,0.30
06,Huntsville,008,AUSTIN,Male,211,205,0.97,190,0.90,12,0.06,182,0.86,40,0.19,86,0.41,126,0.60,6,0.03,57,0.27
06,Huntsville,021,BRAZOS,Female,785,743,0.95,655,0.83,70,0.09,539,0.69,166,0.21,281,0.36,447,0.57,39,0.05,203,0.26
06,Huntsville,021,BRAZOS,Male,839,784,0.93,639,0.76,126,0.15,549,0.65,152,0.18,266,0.32,418,0.50,32,0.04,155,0.18
06,Huntsville,026,BURLESON,Female,123,117,0.95,106,0.86,7,0.06,94,0.76,17,0.14,51,0.41,68,0.55,4,0.03,26,0.21
06,Huntsville,026,BURLESON,Male,124,117,0.94,107,0.86,12,0.10,85,0.69,12,0.10,35,0.28,47,0.38,1,0.01,16,0.13
06,Huntsville,093,GRIMES,Female,155,141,0.91,128,0.83,19,0.12,109,0.70,31,0.20,50,0.32,81,0.52,9,0.06,32,0.21
06,Huntsville,093,GRIMES,Male,178,165,0.93,135,0.76,33,0.19,121,0.68,21,0.12,48,0.27,69,0.39,6,0.03,22,0.12
06,Huntsville,113,HOUSTON,Female,136,131,0.96,108,0.79,15,0.11,90,0.66,25,0.18,48,0.35,73,0.54,9,0.07,24,0.18
06,Huntsville,113,HOUSTON,Male,153,146,0.95,120,0.78,30,0.20,95,0.62,17,0.11,50,0.33,67,0.44,6,0.04,17,0.11
06,Huntsville,145,LEON,Female,116,108,0.93,105,0.91,1,0.01,86,0.74,16,0.14,44,0.38,60,0.52,4,0.03,28,0.24
06,Huntsville,145,LEON,Male,116,111,0.96,105,0.91,3,0.03,78,0.67,16,0.14,34,0.29,50,0.43,3,0.03,18,0.16
06,Huntsville,154,MADISON,Female,87,85,0.98,81,0.93,1,0.01,71,0.82,19,0.22,28,0.32,47,0.54,1,0.01,11,0.13
06,Huntsville,154,MADISON,Male,80,74,0.93,70,0.88,1,0.01,56,0.70,10,0.13,25,0.31,35,0.44,2,0.03,11,0.14
06,Huntsville,166,MILAM,Female,167,157,0.94,139,0.83,18,0.11,115,0.69,26,0.16,60,0.36,86,0.51,6,0.04,36,0.22
06,Huntsville,166,MILAM,Male,149,143,0.96,123,0.83,17,0.11,112,0.75,20,0.13,59,0.40,79,0.53,3,0.02,34,0.23
06,Huntsville,170,MONTGOMERY,Female,2736,2557,0.93,2231,0.82,257,0.09,2002,0.73,599,0.22,1027,0.38,1626,0.59,150,0.05,696,0.25
06,Huntsville,170,MONTGOMERY,Male,2775,2565,0.92,2088,0.75,443,0.16,1844,0.66,487,0.18,916,0.33,1403,0.51,158,0.06,472,0.17
06,Huntsville,187,POLK,Female,273,259,0.95,236,0.86,15,0.05,177,0.65,45,0.16,94,0.34,139,0.51,19,0.07,41,0.15
06,Huntsville,187,POLK,Male,310,296,0.95,262,0.85,24,0.08,199,0.64,43,0.14,84,0.27,127,0.41,12,0.04,45,0.15
06,Huntsville,198,ROBERTSON,Female,135,129,0.96,121,0.90,7,0.05,103,0.76,24,0.18,52,0.39,76,0.56,9,0.07,28,0.21
06,Huntsville,198,ROBERTSON,Male,115,108,0.94,97,0.84,10,0.09,89,0.77,18,0.16,40,0.35,58,0.50,0,0.00,19,0.17
06,Huntsville,204,SAN JACINTO,Female,147,134,0.91,113,0.77,16,0.11,91,0.62,26,0.18,38,0.26,64,0.44,8,0.05,26,0.18
06,Huntsville,204,SAN JACINTO,Male,149,136,0.91,112,0.75,23,0.15,95,0.64,19,0.13,37,0.25,56,0.38,8,0.05,15,0.10
06,Huntsville,228,TRINITY,Female,76,72,0.95,62,0.82,10,0.13,52,0.68,12,0.16,29,0.38,41,0.54,4,0.05,14,0.18
06,Huntsville,228,TRINITY,Male,82,77,0.94,69,0.84,8,0.10,59,0.72,16,0.20,18,0.22,34,0.41,1,0.01,18,0.22
06,Huntsville,236,WALKER,Female,257,251,0.98,225,0.88,25,0.10,196,0.76,85,0.33,83,0.32,168,0.65,18,0.07,57,0.22
06,Huntsville,236,WALKER,Male,259,244,0.94,210,0.81,36,0.14,189,0.73,51,0.20,59,0.23,110,0.42,8,0.03,36,0.14
06,Huntsville,239,WASHINGTON,Female,208,201,0.97,174,0.84,20,0.10,152,0.73,39,0.19,93,0.45,132,0.63,10,0.05,68,0.33
06,Huntsville,239,WASHINGTON,Male,200,195,0.98,167,0.84,22,0.11,153,0.77,38,0.19,73,0.37,111,0.56,7,0.04,53,0.27
07,Kilgore,001,ANDERSON,Female,294,276,0.94,262,0.89,18,0.06,229,0.78,35,0.12,141,0.48,176,0.60,13,0.04,77,0.26
07,Kilgore,001,ANDERSON,Male,349,308,0.88,273,0.78,51,0.15,246,0.70,35,0.10,117,0.34,152,0.44,13,0.04,52,0.15
07,Kilgore,003,ANGELINA,Female,630,606,0.96,562,0.89,40,0.06,495,0.79,94,0.15,288,0.46,382,0.61,23,0.04,135,0.21
07,Kilgore,003,ANGELINA,Male,638,605,0.95,537,0.84,61,0.10,462,0.72,82,0.13,266,0.42,348,0.55,31,0.05,103,0.16
07,Kilgore,037,CHEROKEE,Female,294,284,0.97,254,0.86,26,0.09,207,0.70,33,0.11,112,0.38,145,0.49,12,0.04,51,0.17
07,Kilgore,037,CHEROKEE,Male,277,254,0.92,223,0.81,31,0.11,178,0.64,19,0.07,81,0.29,100,0.36,11,0.04,26,0.09
07,Kilgore,092,GREGG,Female,880,832,0.95,739,0.84,71,0.08,630,0.72,149,0.17,400,0.45,549,0.62,55,0.06,243,0.28
07,Kilgore,092,GREGG,Male,916,871,0.95,719,0.78,135,0.15,634,0.69,101,0.11,379,0.41,480,0.52,41,0.04,157,0.17
07,Kilgore,102,HARRISON,Female,498,471,0.95,428,0.86,26,0.05,376,0.76,83,0.17,211,0.42,294,0.59,16,0.03,114,0.23
07,Kilgore,102,HARRISON,Male,498,465,0.93,415,0.83,41,0.08,361,0.72,58,0.12,172,0.35,230,0.46,19,0.04,81,0.16
07,Kilgore,107,HENDERSON,Female,396,369,0.93,342,0.86,17,0.04,281,0.71,28,0.07,203,0.51,231,0.58,34,0.09,90,0.23
07,Kilgore,107,HENDERSON,Male,408,383,0.94,345,0.85,34,0.08,286,0.70,27,0.07,169,0.41,196,0.48,23,0.06,65,0.16
07,Kilgore,174,NACOGDOCHES,Female,357,341,0.96,300,0.84,37,0.10,268,0.75,99,0.28,123,0.34,222,0.62,20,0.06,101,0.28
07,Kilgore,174,NACOGDOCHES,Male,413,380,0.92,308,0.75,58,0.14,262,0.63,82,0.20,103,0.25,185,0.45,20,0.05,71,0.17
07,Kilgore,183,PANOLA,Female,141,134,0.95,122,0.87,10,0.07,105,0.74,15,0.11,82,0.58,97,0.69,8,0.06,42,0.30
07,Kilgore,183,PANOLA,Male,163,153,0.94,128,0.79,19,0.12,113,0.69,18,0.11,70,0.43,88,0.54,8,0.05,36,0.22
07,Kilgore,190,RAINS,Female,74,71,0.96,66,0.89,5,0.07,57,0.77,15,0.20,26,0.35,41,0.55,2,0.03,12,0.16
07,Kilgore,190,RAINS,Male,75,69,0.92,65,0.87,2,0.03,55,0.73,11,0.15,29,0.39,40,0.53,5,0.07,13,0.17
07,Kilgore,201,RUSK,Female,313,298,0.95,270,0.86,23,0.07,222,0.71,29,0.09,145,0.46,174,0.56,16,0.05,70,0.22
07,Kilgore,201,RUSK,Male,300,284,0.95,243,0.81,34,0.11,217,0.72,26,0.09,111,0.37,137,0.46,13,0.04,48,0.16
07,Kilgore,202,SABINE,Female,80,74,0.93,67,0.84,8,0.10,59,0.74,17,0.21,29,0.36,46,0.58,1,0.01,14,0.18
07,Kilgore,202,SABINE,Male,65,52,0.80,43,0.66,16,0.25,41,0.63,13,0.20,16,0.25,29,0.45,5,0.08,12,0.18
07,Kilgore,203,SAN AUGUSTINE,Female,43,41,0.95,39,0.91,1,0.02,32,0.74,9,0.21,13,0.30,22,0.51,2,0.05,10,0.23
07,Kilgore,203,SAN AUGUSTINE,Male,55,55,1.00,47,0.85,8,0.15,38,0.69,10,0.18,13,0.24,23,0.42,2,0.04,6,0.11
07,Kilgore,210,SHELBY,Female,191,174,0.91,155,0.81,15,0.08,132,0.69,37,0.19,59,0.31,96,0.50,3,0.02,47,0.25
07,Kilgore,210,SHELBY,Male,183,174,0.95,142,0.78,24,0.13,132,0.72,24,0.13,46,0.25,70,0.38,1,0.01,28,0.15
07,Kilgore,212,SMITH,Female,1194,1124,0.94,976,0.82,119,0.10,852,0.71,171,0.14,579,0.48,750,0.63,90,0.08,303,0.25
07,Kilgore,212,SMITH,Male,1228,1152,0.94,921,0.75,207,0.17,773,0.63,139,0.11,467,0.38,606,0.49,71,0.06,198,0.16
07,Kilgore,230,UPSHUR,Female,273,261,0.96,229,0.84,18,0.07,206,0.75,31,0.11,135,0.49,166,0.61,11,0.04,68,0.25
07,Kilgore,230,UPSHUR,Male,271,257,0.95,237,0.87,18,0.07,210,0.77,28,0.10,106,0.39,134,0.49,8,0.03,36,0.13
07,Kilgore,234,VAN ZANDT,Female,183,175,0.96,163,0.89,8,0.04,137,0.75,18,0.10,92,0.50,110,0.60,11,0.06,49,0.27
07,Kilgore,234,VAN ZANDT,Male,221,210,0.95,193,0.87,12,0.05,159,0.72,27,0.12,75,0.34,102,0.46,7,0.03,36,0.16
07,Kilgore,250,WOOD,Female,240,220,0.92,211,0.88,6,0.03,190,0.79,36,0.15,104,0.43,140,0.58,10,0.04,52,0.22
07,Kilgore,250,WOOD,Male,262,245,0.94,232,0.89,16,0.06,198,0.76,30,0.11,90,0.34,120,0.46,9,0.03,47,0.18
08,Mt. Pleasant,019,BOWIE,Female,649,593,0.91,543,0.84,25,0.04,441,0.68,70,0.11,298,0.46,368,0.57,46,0.07,123,0.19
08,Mt. Pleasant,019,BOWIE,Male,671,624,0.93,552,0.82,45,0.07,477,0.71,72,0.11,258,0.38,330,0.49,27,0.04,93,0.14
08,Mt. Pleasant,032,CAMP,Female,81,80,0.99,73,0.90,5,0.06,67,0.83,7,0.09,44,0.54,51,0.63,2,0.02,27,0.33
08,Mt. Pleasant,032,CAMP,Male,97,95,0.98,75,0.77,14,0.14,72,0.74,4,0.04,46,0.47,50,0.52,4,0.04,19,0.20
08,Mt. Pleasant,034,CASS,Female,214,203,0.95,196,0.92,5,0.02,171,0.80,25,0.12,96,0.45,121,0.57,6,0.03,52,0.24
08,Mt. Pleasant,034,CASS,Male,232,216,0.93,205,0.88,10,0.04,179,0.77,19,0.08,90,0.39,109,0.47,5,0.02,28,0.12
08,Mt. Pleasant,060,DELTA,Female,43,41,0.95,40,0.93,0,0.00,36,0.84,10,0.23,22,0.51,32,0.74,4,0.09,12,0.28
08,Mt. Pleasant,060,DELTA,Male,38,36,0.95,31,0.82,5,0.13,33,0.87,3,0.08,18,0.47,21,0.55,1,0.03,7,0.18
08,Mt. Pleasant,080,FRANKLIN,Female,67,61,0.91,59,0.88,3,0.04,52,0.78,12,0.18,33,0.49,45,0.67,4,0.06,22,0.33
08,Mt. Pleasant,080,FRANKLIN,Male,62,58,0.94,55,0.89,4,0.06,52,0.84,10,0.16,27,0.44,37,0.60,1,0.02,12,0.19
08,Mt. Pleasant,112,HOPKINS,Female,252,243,0.96,220,0.87,21,0.08,202,0.80,37,0.15,127,0.50,164,0.65,11,0.04,77,0.31
08,Mt. Pleasant,112,HOPKINS,Male,249,236,0.95,205,0.82,27,0.11,185,0.74,32,0.13,85,0.34,117,0.47,6,0.02,56,0.22
08,Mt. Pleasant,139,LAMAR,Female,361,346,0.96,298,0.83,25,0.07,254,0.70,28,0.08,192,0.53,220,0.61,23,0.06,85,0.24
08,Mt. Pleasant,139,LAMAR,Male,401,379,0.95,327,0.82,33,0.08,293,0.73,34,0.08,176,0.44,210,0.52,20,0.05,80,0.20
08,Mt. Pleasant,155,MARION,Female,42,37,0.88,36,0.86,3,0.07,30,0.71,8,0.19,17,0.40,25,0.60,0,0.00,6,0.14
08,Mt. Pleasant,155,MARION,Male,51,44,0.86,40,0.78,8,0.16,40,0.78,5,0.10,20,0.39,25,0.49,0,0.00,5,0.10
08,Mt. Pleasant,172,MORRIS,Female,99,97,0.98,87,0.88,5,0.05,64,0.65,9,0.09,52,0.53,61,0.62,15,0.15,19,0.19
08,Mt. Pleasant,172,MORRIS,Male,103,92,0.89,75,0.73,14,0.14,65,0.63,12,0.12,41,0.40,53,0.51,7,0.07,14,0.14
08,Mt. Pleasant,194,RED RIVER,Female,89,86,0.97,84,0.94,1,0.01,75,0.84,9,0.10,50,0.56,59,0.66,3,0.03,20,0.22
08,Mt. Pleasant,194,RED RIVER,Male,99,95,0.96,91,0.92,3,0.03,73,0.74,7,0.07,42,0.42,49,0.49,5,0.05,21,0.21
08,Mt. Pleasant,225,TITUS,Female,226,215,0.95,204,0.90,8,0.04,185,0.82,25,0.11,126,0.56,151,0.67,5,0.02,57,0.25
08,Mt. Pleasant,225,TITUS,Male,217,204,0.94,189,0.87,13,0.06,151,0.70,12,0.06,87,0.40,99,0.46,8,0.04,32,0.15
09,Wichita Falls,005,ARCHER,Female,80,73,0.91,69,0.86,3,0.04,61,0.76,36,0.45,14,0.18,50,0.63,2,0.03,30,0.38
09,Wichita Falls,005,ARCHER,Male,85,80,0.94,76,0.89,3,0.04,70,0.82,39,0.46,10,0.12,49,0.58,2,0.02,25,0.29
09,Wichita Falls,012,BAYLOR,Female,27,24,0.89,22,0.81,5,0.19,22,0.81,7,0.26,13,0.48,20,0.74,2,0.07,10,0.37
09,Wichita Falls,012,BAYLOR,Male,21,21,1.00,18,0.86,2,0.10,15,0.71,5,0.24,5,0.24,10,0.48,0,0.00,2,0.10
09,Wichita Falls,039,CLAY,Female,86,82,0.95,76,0.88,4,0.05,72,0.84,19,0.22,37,0.43,56,0.65,2,0.02,32,0.37
09,Wichita Falls,039,CLAY,Male,66,61,0.92,59,0.89,4,0.06,53,0.80,15,0.23,16,0.24,31,0.47,2,0.03,15,0.23
09,Wichita Falls,078,FOARD,Female,14,14,1.00,14,1.00,0,0.00,13,0.93,4,0.29,7,0.50,11,0.79,0,0.00,5,0.36
09,Wichita Falls,078,FOARD,Male,10,10,1.00,10,1.00,0,0.00,10,1.00,2,0.20,4,0.40,6,0.60,0,0.00,2,0.20
