Region Code,TEA Region,County Number,County Name,ethnicity,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
2,Corpus Christi,66,DUVAL,White,12,12,1.00,10,0.83,1,0.08,10,0.83,6,0.50,2,0.17,8,0.67,1,0.08,4,0.33
2,Corpus Christi,125,JIM WELLS,Hispanic,458,433,0.95,348,0.76,73,0.16,325,0.71,96,0.21,127,0.28,223,0.49,12,0.03,85,0.19
2,Corpus Christi,125,JIM WELLS,Other Ethnicities,105,100,0.95,94,0.90,8,0.08,90,0.86,41,0.39,20,0.19,61,0.58,1,0.01,32,0.30
2,Corpus Christi,137,KLEBERG,Hispanic,259,240,0.93,198,0.76,42,0.16,187,0.72,70,0.27,66,0.25,136,0.53,16,0.06,44,0.17
2,Corpus Christi,137,KLEBERG,Other Ethnicities,103,92,0.89,76,0.74,15,0.15,72,0.70,46,0.45,10,0.10,56,0.54,4,0.04,33,0.32
2,Corpus Christi,149,LIVE OAK,White,75,71,0.95,66,0.88,6,0.08,56,0.75,16,0.21,21,0.28,37,0.49,3,0.04,18,0.24
2,Corpus Christi,149,LIVE OAK,Other Ethnicities,73,67,0.92,57,0.78,9,0.12,48,0.66,9,0.12,24,0.33,33,0.45,4,0.05,13,0.18
2,Corpus Christi,162,MCMULLEN,All Ethnicities,14,14,1.00,13,0.93, -   ,0.00,11,0.79,4,0.29,3,0.21,7,0.50, -   ,0.00,4,0.29
2,Corpus Christi,178,NUECES,African American,221,193,0.87,180,0.81,24,0.11,165,0.75,56,0.25,65,0.29,121,0.55,11,0.05,31,0.14
2,Corpus Christi,178,NUECES,Hispanic,3070,2810,0.92,2435,0.79,417,0.14,2320,0.76,572,0.19,967,0.32,1539,0.50,105,0.03,475,0.15
2,Corpus Christi,178,NUECES,White,1076,996,0.93,899,0.84,80,0.07,851,0.79,385,0.36,291,0.27,676,0.63,50,0.05,304,0.28
2,Corpus Christi,178,NUECES,Others,91,84,0.92,78,0.86,6,0.07,78,0.86,38,0.42,19,0.21,57,0.63,7,0.08,34,0.37
2,Corpus Christi,205,SAN PATRICIO,African American,30,27,0.90,21,0.70,2,0.07,20,0.67,5,0.17,6,0.20,11,0.37, -   ,0.00,2,0.07
2,Corpus Christi,205,SAN PATRICIO,Hispanic,628,590,0.94,517,0.82,62,0.10,490,0.78,112,0.18,160,0.25,272,0.43,5,0.01,106,0.17
2,Corpus Christi,205,SAN PATRICIO,White,414,380,0.92,336,0.81,27,0.07,320,0.77,127,0.31,93,0.22,220,0.53,11,0.03,110,0.27
2,Corpus Christi,205,SAN PATRICIO,Others,15,12,0.80,11,0.73, -   ,0.00,10,0.67,4,0.27,5,0.33,9,0.60,1,0.07,4,0.27
3,Victoria,29,CALHOUN,Hispanic,164,157,0.96,141,0.86,16,0.10,131,0.80,8,0.05,58,0.35,66,0.40,2,0.01,17,0.10
3,Victoria,29,CALHOUN,White,131,123,0.94,117,0.89,3,0.02,108,0.82,14,0.11,45,0.34,59,0.45,3,0.02,32,0.24
3,Victoria,29,CALHOUN,Other Ethnicities,21,19,0.90,18,0.86,2,0.10,16,0.76,8,0.38,4,0.19,12,0.57, -   ,0.00,7,0.33
3,Victoria,45,COLORADO,Hispanic,83,74,0.89,60,0.72,16,0.19,62,0.75,7,0.08,26,0.31,33,0.40,2,0.02,6,0.07
3,Victoria,45,COLORADO,White,128,125,0.98,120,0.94,6,0.05,113,0.88,33,0.26,60,0.47,93,0.73,4,0.03,53,0.41
3,Victoria,45,COLORADO,Other Ethnicities,41,36,0.88,34,0.83,6,0.15,34,0.83,5,0.12,17,0.41,22,0.54,1,0.02,6,0.15
3,Victoria,62,DE WITT,Hispanic,115,108,0.94,94,0.82,11,0.10,85,0.74,5,0.04,35,0.30,40,0.35,3,0.03,17,0.15
3,Victoria,62,DE WITT,White,147,142,0.97,138,0.94,3,0.02,124,0.84,23,0.16,69,0.47,92,0.63,4,0.03,51,0.35
3,Victoria,62,DE WITT,Other Ethnicities,36,33,0.92,27,0.75,5,0.14,26,0.72,7,0.19,9,0.25,16,0.44, -   ,0.00,2,0.06
3,Victoria,88,GOLIAD,African American,8,7,0.88,7,0.88, -   ,0.00,7,0.88,1,0.13,4,0.50,5,0.63, -   ,0.00,1,0.13
3,Victoria,88,GOLIAD,White,57,55,0.96,53,0.93,2,0.04,52,0.91,19,0.33,17,0.30,36,0.63,1,0.02,23,0.40
3,Victoria,88,GOLIAD,Other Ethnicities,54,52,0.96,48,0.89,4,0.07,45,0.83,4,0.07,28,0.52,32,0.59,3,0.06,10,0.19
3,Victoria,120,JACKSON,Hispanic,69,65,0.94,60,0.87,6,0.09,57,0.83,5,0.07,30,0.43,35,0.51,2,0.03,18,0.26
3,Victoria,120,JACKSON,White,132,130,0.98,122,0.92,7,0.05,121,0.92,29,0.22,68,0.52,97,0.73,4,0.03,60,0.45
3,Victoria,120,JACKSON,Other Ethnicities,20,19,0.95,18,0.90,1,0.05,16,0.80,5,0.25,7,0.35,12,0.60, -   ,0.00,3,0.15
3,Victoria,128,KARNES,Hispanic,99,98,0.99,91,0.92,3,0.03,86,0.87,9,0.09,30,0.30,39,0.39,1,0.01,14,0.14
3,Victoria,128,KARNES,Other Ethnicities,50,50,1.00,50,1.00, -   ,0.00,45,0.90,22,0.44,15,0.30,37,0.74,1,0.02,25,0.50
3,Victoria,143,LAVACA,White,126,121,0.96,114,0.90,7,0.06,112,0.89,28,0.22,67,0.53,95,0.75,5,0.04,56,0.44
3,Victoria,143,LAVACA,Other Ethnicities,39,35,0.90,35,0.90,2,0.05,31,0.79,6,0.15,8,0.21,14,0.36,1,0.03,7,0.18
3,Victoria,158,MATAGORDA,African American,81,79,0.98,75,0.93,2,0.02,69,0.85,15,0.19,36,0.44,51,0.63,1,0.01,12,0.15
3,Victoria,158,MATAGORDA,Hispanic,272,267,0.98,238,0.88,18,0.07,204,0.75,22,0.08,90,0.33,112,0.41,6,0.02,34,0.13
3,Victoria,158,MATAGORDA,White,197,192,0.97,178,0.90,7,0.04,161,0.82,34,0.17,87,0.44,121,0.61,4,0.02,68,0.35
3,Victoria,158,MATAGORDA,Others,23,18,0.78,17,0.74,2,0.09,18,0.78,7,0.30,8,0.35,15,0.65, -   ,0.00,8,0.35
3,Victoria,196,REFUGIO,Hispanic,56,52,0.93,51,0.91,2,0.04,48,0.86,10,0.18,21,0.38,31,0.55, -   ,0.00,11,0.20
3,Victoria,196,REFUGIO,Other Ethnicities,41,40,0.98,35,0.85,5,0.12,34,0.83,4,0.10,17,0.41,21,0.51,2,0.05,5,0.12
3,Victoria,235,VICTORIA,African American,85,72,0.85,65,0.76,12,0.14,59,0.69,12,0.14,29,0.34,41,0.48,3,0.04,8,0.09
3,Victoria,235,VICTORIA,Hispanic,600,514,0.86,441,0.74,97,0.16,376,0.63,34,0.06,207,0.35,241,0.40,22,0.04,68,0.11
3,Victoria,235,VICTORIA,White,344,299,0.87,278,0.81,18,0.05,250,0.73,61,0.18,158,0.46,219,0.64,31,0.09,111,0.32
3,Victoria,235,VICTORIA,Others,15,12,0.80,11,0.73, -   ,0.00,8,0.53,7,0.47,1,0.07,8,0.53,2,0.13,7,0.47
3,Victoria,241,WHARTON,Hispanic,275,251,0.91,223,0.81,33,0.12,212,0.77,13,0.05,96,0.35,109,0.40,2,0.01,39,0.14
3,Victoria,241,WHARTON,White,244,234,0.96,224,0.92,8,0.03,224,0.92,48,0.20,141,0.58,189,0.77,7,0.03,115,0.47
3,Victoria,241,WHARTON,Other Ethnicities,97,95,0.98,81,0.84,13,0.13,77,0.79,14,0.14,40,0.41,54,0.56, -   ,0.00,16,0.16
4,Houston,20,BRAZORIA,African American,595,568,0.95,516,0.87,55,0.09,497,0.84,167,0.28,199,0.33,366,0.62,18,0.03,121,0.20
4,Houston,20,BRAZORIA,Hispanic,1367,1304,0.95,1120,0.82,170,0.12,1063,0.78,104,0.08,577,0.42,681,0.50,34,0.02,276,0.20
4,Houston,20,BRAZORIA,White,2026,1928,0.95,1753,0.87,149,0.07,1657,0.82,420,0.21,846,0.42,1266,0.62,70,0.03,655,0.32
4,Houston,20,BRAZORIA,Others,187,182,0.97,181,0.97,1,0.01,175,0.94,85,0.45,61,0.33,146,0.78,3,0.02,99,0.53
4,Houston,36,CHAMBERS,African American,39,37,0.95,36,0.92,1,0.03,35,0.90,11,0.28,17,0.44,28,0.72,1,0.03,8,0.21
4,Houston,36,CHAMBERS,Hispanic,75,71,0.95,68,0.91,4,0.05,66,0.88,9,0.12,35,0.47,44,0.59, -   ,0.00,22,0.29
4,Houston,36,CHAMBERS,White,353,341,0.97,322,0.91,15,0.04,291,0.82,84,0.24,147,0.42,231,0.65,13,0.04,128,0.36
4,Houston,36,CHAMBERS,Others,9,7,0.78,7,0.78,2,0.22,7,0.78,4,0.44,1,0.11,5,0.56, -   ,0.00,1,0.11
4,Houston,79,FORT BEND,African American,2199,2046,0.93,1712,0.78,350,0.16,1736,0.79,684,0.31,745,0.34,1429,0.65,101,0.05,471,0.21
4,Houston,79,FORT BEND,Hispanic,1990,1853,0.93,1450,0.73,389,0.20,1431,0.72,246,0.12,659,0.33,905,0.45,57,0.03,340,0.17
4,Houston,79,FORT BEND,White,1932,1820,0.94,1674,0.87,126,0.07,1652,0.86,703,0.36,696,0.36,1399,0.72,95,0.05,856,0.44
4,Houston,79,FORT BEND,Others,1224,1177,0.96,1126,0.92,44,0.04,1101,0.90,606,0.50,313,0.26,919,0.75,32,0.03,644,0.53
4,Houston,84,GALVESTON,African American,862,811,0.94,658,0.76,139,0.16,644,0.75,208,0.24,288,0.33,496,0.58,25,0.03,165,0.19
4,Houston,84,GALVESTON,Hispanic,1314,1224,0.93,1038,0.79,171,0.13,1012,0.77,156,0.12,542,0.41,698,0.53,44,0.03,292,0.22
4,Houston,84,GALVESTON,White,3102,2965,0.96,2726,0.88,167,0.05,2580,0.83,823,0.27,1301,0.42,2124,0.68,120,0.04,1146,0.37
4,Houston,84,GALVESTON,Others,352,332,0.94,326,0.93,6,0.02,323,0.92,163,0.46,109,0.31,272,0.77,3,0.01,206,0.59
4,Houston,101,HARRIS,African American,12395,11434,0.92,9443,0.76,1801,0.15,8838,0.71,2840,0.23,3867,0.31,6707,0.54,585,0.05,1689,0.14
4,Houston,101,HARRIS,Hispanic,25380,23747,0.94,20006,0.79,3379,0.13,18529,0.73,2951,0.12,8109,0.32,11060,0.44,653,0.03,3935,0.16
4,Houston,101,HARRIS,White,13514,12827,0.95,11935,0.88,684,0.05,11226,0.83,3715,0.27,4928,0.36,8643,0.64,490,0.04,4478,0.33
4,Houston,101,HARRIS,Others,2731,2594,0.95,2487,0.91,74,0.03,2393,0.88,1094,0.40,815,0.30,1909,0.70,81,0.03,1211,0.44
4,Houston,146,LIBERTY,Hispanic,203,184,0.91,163,0.80,25,0.12,156,0.77,22,0.11,65,0.32,87,0.43,2,0.01,26,0.13
4,Houston,146,LIBERTY,White,791,731,0.92,651,0.82,59,0.07,563,0.71,85,0.11,246,0.31,331,0.42,21,0.03,122,0.15
4,Houston,146,LIBERTY,Other Ethnicities,123,114,0.93,100,0.81,13,0.11,97,0.79,24,0.20,30,0.24,54,0.44,2,0.02,21,0.17
4,Houston,237,WALLER,African American,133,127,0.95,111,0.83,16,0.12,115,0.86,35,0.26,35,0.26,70,0.53,4,0.03,17,0.13
4,Houston,237,WALLER,Hispanic,273,260,0.95,221,0.81,34,0.12,220,0.81,25,0.09,70,0.26,95,0.35,2,0.01,44,0.16
4,Houston,237,WALLER,White,239,234,0.98,194,0.81,35,0.15,206,0.86,41,0.17,98,0.41,139,0.58,3,0.01,59,0.25
4,Houston,237,WALLER,Other Ethnicities,6,5,0.83,5,0.83, -   ,0.00,5,0.83,4,0.67,1,0.17,5,0.83, -   ,0.00,5,0.83
5,Beaumont,100,HARDIN,African American,72,70,0.97,65,0.90,5,0.07,58,0.81,15,0.21,22,0.31,37,0.51,4,0.06,9,0.13
5,Beaumont,100,HARDIN,White,729,692,0.95,641,0.88,51,0.07,559,0.77,199,0.27,162,0.22,361,0.50,26,0.04,165,0.23
5,Beaumont,100,HARDIN,Other Ethnicities,32,29,0.91,28,0.88,2,0.06,22,0.69,6,0.19,3,0.09,9,0.28,1,0.03,4,0.13
5,Beaumont,121,JASPER,African American,108,91,0.84,91,0.84,15,0.14,94,0.87,20,0.19,46,0.43,66,0.61,2,0.02,21,0.19
5,Beaumont,121,JASPER,White,361,325,0.90,295,0.82,22,0.06,268,0.74,79,0.22,83,0.23,162,0.45,14,0.04,64,0.18
5,Beaumont,121,JASPER,Other Ethnicities,31,29,0.94,28,0.90, -   ,0.00,23,0.74,6,0.19,6,0.19,12,0.39, -   ,0.00,4,0.13
5,Beaumont,123,JEFFERSON,African American,1393,1333,0.96,1187,0.85,133,0.10,1071,0.77,406,0.29,331,0.24,737,0.53,45,0.03,195,0.14
5,Beaumont,123,JEFFERSON,Hispanic,542,504,0.93,443,0.82,33,0.06,389,0.72,76,0.14,145,0.27,221,0.41,15,0.03,116,0.21
5,Beaumont,123,JEFFERSON,White,993,951,0.96,853,0.86,67,0.07,788,0.79,345,0.35,275,0.28,620,0.62,34,0.03,309,0.31
5,Beaumont,123,JEFFERSON,Others,132,127,0.96,121,0.92,5,0.04,110,0.83,53,0.40,37,0.28,90,0.68,5,0.04,56,0.42
5,Beaumont,181,ORANGE,African American,151,126,0.83,107,0.71,30,0.20,110,0.73,29,0.19,56,0.37,85,0.56,9,0.06,22,0.15
5,Beaumont,181,ORANGE,Hispanic,50,47,0.94,42,0.84,6,0.12,41,0.82,7,0.14,15,0.30,22,0.44,2,0.04,11,0.22
5,Beaumont,181,ORANGE,White,944,886,0.94,794,0.84,76,0.08,734,0.78,162,0.17,340,0.36,502,0.53,35,0.04,224,0.24
5,Beaumont,181,ORANGE,Others,14,13,0.93,13,0.93, -   ,0.00,12,0.86,9,0.64,2,0.14,11,0.79,1,0.07,6,0.43
5,Beaumont,229,TYLER,African American,20,20,1.00,19,0.95, -   ,0.00,17,0.85,8,0.40,8,0.40,16,0.80,1,0.05,3,0.15
5,Beaumont,229,TYLER,White,215,202,0.94,187,0.87,10,0.05,172,0.80,48,0.22,48,0.22,96,0.45,6,0.03,42,0.20
5,Beaumont,229,TYLER,Other Ethnicities,17,13,0.76,11,0.65,2,0.12,11,0.65,3,0.18,2,0.12,5,0.29, -   ,0.00,2,0.12
5,Others,999,Other Counties,All Ethnicities,175,154,0.88,139,0.79,16,0.09,125,0.71,19,0.11,46,0.26,65,0.37,7,0.04,24,0.14
6,Huntsville,8,AUSTIN,Hispanic,127,125,0.98,119,0.94,4,0.03,111,0.87,11,0.09,34,0.27,45,0.35,3,0.02,17,0.13
6,Huntsville,8,AUSTIN,White,222,212,0.96,197,0.89,8,0.04,185,0.83,58,0.26,94,0.42,152,0.68,7,0.03,79,0.36
6,Huntsville,8,AUSTIN,Other Ethnicities,64,64,1.00,57,0.89,3,0.05,58,0.91,11,0.17,28,0.44,39,0.61,1,0.02,12,0.19
6,Huntsville,21,BRAZOS,African American,365,326,0.89,261,0.72,76,0.21,246,0.67,46,0.13,103,0.28,149,0.41,8,0.02,34,0.09
6,Huntsville,21,BRAZOS,Hispanic,540,473,0.88,400,0.74,88,0.16,376,0.70,59,0.11,133,0.25,192,0.36,6,0.01,75,0.14
6,Huntsville,21,BRAZOS,White,768,727,0.95,679,0.88,50,0.07,660,0.86,237,0.31,266,0.35,503,0.65,18,0.02,293,0.38
6,Huntsville,21,BRAZOS,Others,54,48,0.89,45,0.83,1,0.02,45,0.83,18,0.33,12,0.22,30,0.56,1,0.02,20,0.37
6,Huntsville,26,BURLESON,Hispanic,45,43,0.96,37,0.82,4,0.09,34,0.76,2,0.04,14,0.31,16,0.36, -   ,0.00,4,0.09
6,Huntsville,26,BURLESON,White,111,107,0.96,102,0.92,3,0.03,96,0.86,21,0.19,50,0.45,71,0.64,4,0.04,34,0.31
6,Huntsville,26,BURLESON,Other Ethnicities,35,33,0.94,25,0.71,6,0.17,32,0.91,3,0.09,11,0.31,14,0.40, -   ,0.00,5,0.14
6,Huntsville,93,GRIMES,Hispanic,96,89,0.93,68,0.71,18,0.19,75,0.78,9,0.09,21,0.22,30,0.31, -   ,0.00,10,0.10
6,Huntsville,93,GRIMES,White,144,138,0.96,121,0.84,10,0.07,111,0.77,35,0.24,46,0.32,81,0.56,7,0.05,38,0.26
6,Huntsville,93,GRIMES,Other Ethnicities,43,43,1.00,38,0.88,5,0.12,36,0.84,10,0.23,13,0.30,23,0.53, -   ,0.00,8,0.19
6,Huntsville,113,HOUSTON,African American,76,72,0.95,61,0.80,11,0.14,61,0.80,17,0.22,16,0.21,33,0.43,2,0.03,9,0.12
6,Huntsville,113,HOUSTON,White,142,137,0.96,124,0.87,8,0.06,119,0.84,25,0.18,52,0.37,77,0.54,4,0.03,42,0.30
6,Huntsville,113,HOUSTON,Other Ethnicities,26,22,0.85,19,0.73,4,0.15,21,0.81,4,0.15,10,0.38,14,0.54, -   ,0.00,7,0.27
6,Huntsville,145,LEON,Hispanic,39,39,1.00,38,0.97, -   ,0.00,34,0.87,1,0.03,15,0.38,16,0.41, -   ,0.00,4,0.10
6,Huntsville,145,LEON,White,162,155,0.96,150,0.93,6,0.04,136,0.84,27,0.17,60,0.37,87,0.54,3,0.02,35,0.22
6,Huntsville,145,LEON,Other Ethnicities,29,27,0.93,25,0.86,1,0.03,20,0.69,7,0.24,8,0.28,15,0.52, -   ,0.00,5,0.17
6,Huntsville,154,MADISON,Hispanic,41,40,0.98,37,0.90,3,0.07,35,0.85,14,0.34,6,0.15,20,0.49, -   ,0.00,9,0.22
6,Huntsville,154,MADISON,White,102,100,0.98,94,0.92,2,0.02,88,0.86,25,0.25,26,0.25,51,0.50,1,0.01,21,0.21
6,Huntsville,154,MADISON,Other Ethnicities,36,35,0.97,34,0.94,2,0.06,32,0.89,9,0.25,8,0.22,17,0.47, -   ,0.00,5,0.14
6,Huntsville,166,MILAM,Hispanic,91,87,0.96,77,0.85,10,0.11,76,0.84,7,0.08,35,0.38,42,0.46, -   ,0.00,15,0.16
6,Huntsville,166,MILAM,White,153,148,0.97,134,0.88,11,0.07,119,0.78,28,0.18,64,0.42,92,0.60,7,0.05,49,0.32
6,Huntsville,166,MILAM,Other Ethnicities,49,48,0.98,40,0.82,5,0.10,39,0.80,8,0.16,18,0.37,26,0.53,3,0.06,7,0.14
6,Huntsville,170,MONTGOMERY,African American,367,335,0.91,290,0.79,40,0.11,267,0.73,60,0.16,117,0.32,177,0.48,13,0.04,52,0.14
6,Huntsville,170,MONTGOMERY,Hispanic,1421,1306,0.92,1124,0.79,180,0.13,1050,0.74,130,0.09,449,0.32,579,0.41,36,0.03,209,0.15
6,Huntsville,170,MONTGOMERY,White,4246,3996,0.94,3638,0.86,282,0.07,3391,0.80,986,0.23,1402,0.33,2388,0.56,164,0.04,1088,0.26
6,Huntsville,170,MONTGOMERY,Others,181,176,0.97,164,0.91,6,0.03,148,0.82,60,0.33,49,0.27,109,0.60,9,0.05,67,0.37
6,Huntsville,187,POLK,African American,83,77,0.93,75,0.90,5,0.06,71,0.86,15,0.18,34,0.41,49,0.59,2,0.02,13,0.16
6,Huntsville,187,POLK,Hispanic,62,58,0.94,54,0.87,2,0.03,51,0.82,8,0.13,22,0.35,30,0.48,1,0.02,17,0.27
6,Huntsville,187,POLK,White,343,318,0.93,280,0.82,32,0.09,263,0.77,60,0.17,100,0.29,160,0.47,12,0.04,58,0.17
6,Huntsville,187,POLK,Others,13,11,0.85,10,0.77,2,0.15,11,0.85,3,0.23,3,0.23,6,0.46, -   ,0.00,1,0.08
6,Huntsville,198,ROBERTSON,African American,68,63,0.93,56,0.82,9,0.13,55,0.81,14,0.21,19,0.28,33,0.49,2,0.03,6,0.09
6,Huntsville,198,ROBERTSON,White,105,100,0.95,100,0.95, -   ,0.00,94,0.90,24,0.23,44,0.42,68,0.65,2,0.02,30,0.29
6,Huntsville,198,ROBERTSON,Other Ethnicities,48,43,0.90,38,0.79,6,0.13,36,0.75,3,0.06,13,0.27,16,0.33,2,0.04,5,0.10
6,Huntsville,204,SAN JACINTO,African American,42,40,0.95,34,0.81,4,0.10,34,0.81,7,0.17,10,0.24,17,0.40, -   ,0.00,5,0.12
6,Huntsville,204,SAN JACINTO,White,191,179,0.94,162,0.85,16,0.08,141,0.74,25,0.13,41,0.21,66,0.35,4,0.02,21,0.11
6,Huntsville,204,SAN JACINTO,Other Ethnicities,39,37,0.95,32,0.82,4,0.10,30,0.77,6,0.15,8,0.21,14,0.36, -   ,0.00,7,0.18
6,Huntsville,228,TRINITY,African American,23,21,0.91,18,0.78,3,0.13,15,0.65,3,0.13,6,0.26,9,0.39,3,0.13,4,0.17
6,Huntsville,228,TRINITY,White,109,103,0.95,95,0.87,8,0.07,82,0.75,20,0.18,33,0.30,53,0.49,4,0.04,20,0.18
6,Huntsville,228,TRINITY,Other Ethnicities,11,11,1.00,10,0.91, -   ,0.00,8,0.73,2,0.18,3,0.27,5,0.45, -   ,0.00,1,0.09
6,Huntsville,236,WALKER,African American,150,146,0.97,125,0.83,23,0.15,118,0.79,39,0.26,46,0.31,85,0.57,4,0.03,31,0.21
6,Huntsville,236,WALKER,White,283,262,0.93,239,0.84,24,0.08,232,0.82,97,0.34,59,0.21,156,0.55,8,0.03,67,0.24
6,Huntsville,236,WALKER,Other Ethnicities,111,102,0.92,90,0.81,13,0.12,84,0.76,20,0.18,20,0.18,40,0.36,2,0.02,12,0.11
6,Huntsville,239,WASHINGTON,African American,86,82,0.95,73,0.85,8,0.09,68,0.79,15,0.17,31,0.36,46,0.53,3,0.03,12,0.14
6,Huntsville,239,WASHINGTON,Hispanic,71,71,1.00,61,0.86,5,0.07,57,0.80,4,0.06,20,0.28,24,0.34,2,0.03,13,0.18
6,Huntsville,239,WASHINGTON,White,216,209,0.97,201,0.93,7,0.03,190,0.88,45,0.21,112,0.52,157,0.73,9,0.04,101,0.47
6,Huntsville,239,WASHINGTON,Others,8,8,1.00,7,0.88, -   ,0.00,7,0.88,3,0.38,4,0.50,7,0.88, -   ,0.00,4,0.50
7,Kilgore,1,ANDERSON,African American,116,110,0.95,100,0.86,10,0.09,92,0.79,10,0.09,44,0.38,54,0.47,3,0.03,17,0.15
7,Kilgore,1,ANDERSON,White,374,361,0.97,318,0.85,25,0.07,296,0.79,42,0.11,149,0.40,191,0.51,12,0.03,80,0.21
7,Kilgore,1,ANDERSON,Other Ethnicities,120,119,0.99,104,0.87,11,0.09,82,0.68,9,0.08,25,0.21,34,0.28,3,0.03,22,0.18
7,Kilgore,3,ANGELINA,African American,213,205,0.96,181,0.85,26,0.12,181,0.85,29,0.14,90,0.42,119,0.56,3,0.01,26,0.12
7,Kilgore,3,ANGELINA,Hispanic,275,264,0.96,239,0.87,16,0.06,227,0.83,25,0.09,104,0.38,129,0.47,5,0.02,44,0.16
7,Kilgore,3,ANGELINA,White,682,653,0.96,609,0.89,35,0.05,573,0.84,135,0.20,278,0.41,413,0.61,15,0.02,194,0.28
7,Kilgore,3,ANGELINA,Others,13,13,1.00,13,1.00, -   ,0.00,13,1.00,6,0.46,6,0.46,12,0.92, -   ,0.00,7,0.54
