Region Code,TEA Region,County Number,County Name,ethnicity,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
2,Corpus Christi,13,BEE,Hispanic,294,277,0.94,209,0.71,61,0.21,208,0.71,14,0.05,125,0.43,139,0.47,14,0.05,37,0.13
2,Corpus Christi,13,BEE,White,114,103,0.90,92,0.81,13,0.11,83,0.73,20,0.18,48,0.42,68,0.60,8,0.07,29,0.25
2,Corpus Christi,13,BEE,Other Ethnicities,17,15,0.88,11,0.65,3,0.18,10,0.59,2,0.12,7,0.41,9,0.53,1,0.06,5,0.29
2,Corpus Christi,24,BROOKS,Hispanic,106,98,0.92,79,0.75,22,0.21,66,0.62,19,0.18,21,0.20,40,0.38,2,0.02,12,0.11
2,Corpus Christi,24,BROOKS,White,10,9,0.90,7,0.70,3,0.30,5,0.50,3,0.30,2,0.20,5,0.50,1,0.10,1,0.10
2,Corpus Christi,66,DUVAL,Hispanic,213,206,0.97,174,0.82,20,0.09,159,0.75,47,0.22,53,0.25,100,0.47,5,0.02,37,0.17
2,Corpus Christi,66,DUVAL,White,13,11,0.85,11,0.85,1,0.08,10,0.77,1,0.08,5,0.38,6,0.46,1,0.08,1,0.08
2,Corpus Christi,125,JIM WELLS,Hispanic,511,487,0.95,380,0.74,90,0.18,355,0.69,106,0.21,133,0.26,239,0.47,15,0.03,91,0.18
2,Corpus Christi,125,JIM WELLS,White,109,103,0.95,86,0.79,9,0.08,84,0.77,32,0.29,25,0.23,57,0.52,3,0.03,30,0.28
2,Corpus Christi,125,JIM WELLS,Other Ethnicities,7,7,1.00,6,0.86,1,0.14,6,0.86,5,0.71, -   ,0.00,5,0.71, -   ,0.00,2,0.29
2,Corpus Christi,137,KLEBERG,Hispanic,292,267,0.91,220,0.75,43,0.15,200,0.68,77,0.26,70,0.24,147,0.50,11,0.04,42,0.14
2,Corpus Christi,137,KLEBERG,Other Ethnicities,86,76,0.88,73,0.85,5,0.06,63,0.73,34,0.40,14,0.16,48,0.56,4,0.05,19,0.22
2,Corpus Christi,149,LIVE OAK,White,69,66,0.96,61,0.88,2,0.03,54,0.78,15,0.22,26,0.38,41,0.59,3,0.04,17,0.25
2,Corpus Christi,149,LIVE OAK,Other Ethnicities,68,67,0.99,57,0.84,5,0.07,51,0.75,9,0.13,22,0.32,31,0.46,1,0.01,12,0.18
2,Corpus Christi,162,MCMULLEN,All Ethnicities,11,11,1.00,11,1.00, -   ,0.00,10,0.91,2,0.18,3,0.27,5,0.45, -   ,0.00,3,0.27
2,Corpus Christi,178,NUECES,African American,233,214,0.92,188,0.81,23,0.10,169,0.73,59,0.25,66,0.28,125,0.54,7,0.03,36,0.15
2,Corpus Christi,178,NUECES,Hispanic,3148,2949,0.94,2424,0.77,419,0.13,2253,0.72,527,0.17,991,0.31,1518,0.48,111,0.04,453,0.14
2,Corpus Christi,178,NUECES,White,1128,1050,0.93,941,0.83,101,0.09,898,0.80,393,0.35,324,0.29,717,0.64,40,0.04,330,0.29
2,Corpus Christi,178,NUECES,Others,87,83,0.95,75,0.86,8,0.09,72,0.83,32,0.37,22,0.25,54,0.62,2,0.02,28,0.32
2,Corpus Christi,205,SAN PATRICIO,African American,38,28,0.74,22,0.58,4,0.11,20,0.53,5,0.13,8,0.21,13,0.34,2,0.05, -   ,0.00
2,Corpus Christi,205,SAN PATRICIO,Hispanic,681,643,0.94,541,0.79,87,0.13,521,0.77,121,0.18,190,0.28,311,0.46,17,0.03,97,0.14
2,Corpus Christi,205,SAN PATRICIO,White,389,362,0.93,320,0.82,28,0.07,295,0.76,113,0.29,79,0.20,192,0.49,6,0.02,93,0.24
2,Corpus Christi,205,SAN PATRICIO,Others,15,13,0.87,10,0.67,1,0.07,10,0.67,3,0.20,7,0.47,10,0.67,1,0.07,5,0.33
3,Victoria,29,CALHOUN,Hispanic,195,181,0.93,155,0.79,24,0.12,141,0.72,25,0.13,52,0.27,77,0.39,1,0.01,18,0.09
3,Victoria,29,CALHOUN,White,134,128,0.96,119,0.89,7,0.05,109,0.81,26,0.19,52,0.39,78,0.58,3,0.02,39,0.29
3,Victoria,29,CALHOUN,Other Ethnicities,28,28,1.00,25,0.89,2,0.07,25,0.89,15,0.54,5,0.18,20,0.71, -   ,0.00,13,0.46
3,Victoria,45,COLORADO,Hispanic,61,59,0.97,48,0.79,9,0.15,51,0.84,6,0.10,23,0.38,29,0.48, -   ,0.00,9,0.15
3,Victoria,45,COLORADO,White,134,129,0.96,123,0.92,6,0.04,120,0.90,34,0.25,64,0.48,98,0.73,3,0.02,63,0.47
3,Victoria,45,COLORADO,Other Ethnicities,47,46,0.98,36,0.77,10,0.21,40,0.85,6,0.13,16,0.34,22,0.47,1,0.02,6,0.13
3,Victoria,62,DE WITT,Hispanic,124,115,0.93,89,0.72,20,0.16,80,0.65,6,0.05,30,0.24,36,0.29, -   ,0.00,8,0.06
3,Victoria,62,DE WITT,White,184,177,0.96,158,0.86,11,0.06,155,0.84,41,0.22,71,0.39,112,0.61,2,0.01,49,0.27
3,Victoria,62,DE WITT,Other Ethnicities,37,33,0.89,28,0.76,6,0.16,28,0.76,7,0.19,8,0.22,15,0.41,2,0.05,7,0.19
3,Victoria,88,GOLIAD,White,58,56,0.97,56,0.97, -   ,0.00,54,0.93,15,0.26,27,0.47,42,0.72,2,0.03,26,0.45
3,Victoria,88,GOLIAD,Other Ethnicities,45,41,0.91,37,0.82,5,0.11,32,0.71,3,0.07,15,0.33,18,0.40,1,0.02,4,0.09
3,Victoria,120,JACKSON,African American,28,26,0.93,24,0.86,3,0.11,19,0.68,3,0.11,9,0.32,12,0.43, -   ,0.00,4,0.14
3,Victoria,120,JACKSON,Hispanic,80,74,0.93,68,0.85,4,0.05,60,0.75,6,0.08,28,0.35,34,0.43,2,0.03,7,0.09
3,Victoria,120,JACKSON,White,153,149,0.97,138,0.90,8,0.05,131,0.86,42,0.27,72,0.47,114,0.75,3,0.02,62,0.41
3,Victoria,128,KARNES,Hispanic,103,99,0.96,93,0.90,7,0.07,81,0.79,15,0.15,28,0.27,43,0.42,1,0.01,15,0.15
3,Victoria,128,KARNES,Other Ethnicities,89,88,0.99,86,0.97,2,0.02,86,0.97,49,0.55,23,0.26,72,0.81,1,0.01,51,0.57
3,Victoria,143,LAVACA,African American,19,18,0.95,16,0.84,2,0.11,14,0.74,6,0.32,4,0.21,10,0.53, -   ,0.00,4,0.21
3,Victoria,143,LAVACA,White,115,111,0.97,104,0.90,5,0.04,103,0.90,27,0.23,52,0.45,79,0.69,4,0.03,47,0.41
3,Victoria,143,LAVACA,Other Ethnicities,18,16,0.89,15,0.83, -   ,0.00,13,0.72,1,0.06,7,0.39,8,0.44, -   ,0.00,4,0.22
3,Victoria,158,MATAGORDA,African American,75,73,0.97,67,0.89,5,0.07,55,0.73,13,0.17,29,0.39,42,0.56,4,0.05,8,0.11
3,Victoria,158,MATAGORDA,Hispanic,245,238,0.97,222,0.91,10,0.04,188,0.77,17,0.07,80,0.33,97,0.40,5,0.02,33,0.13
3,Victoria,158,MATAGORDA,White,235,225,0.96,210,0.89,8,0.03,194,0.83,52,0.22,96,0.41,148,0.63,7,0.03,84,0.36
3,Victoria,158,MATAGORDA,Others,27,25,0.93,23,0.85,1,0.04,21,0.78,13,0.48,8,0.30,21,0.78,4,0.15,10,0.37
3,Victoria,196,REFUGIO,Hispanic,66,66,1.00,62,0.94,2,0.03,60,0.91,11,0.17,22,0.33,33,0.50, -   ,0.00,10,0.15
3,Victoria,196,REFUGIO,Other Ethnicities,55,54,0.98,51,0.93,3,0.05,49,0.89,7,0.13,27,0.49,34,0.62,1,0.02,17,0.31
3,Victoria,235,VICTORIA,African American,93,83,0.89,69,0.74,13,0.14,58,0.62,16,0.17,27,0.29,43,0.46,6,0.06,12,0.13
3,Victoria,235,VICTORIA,Hispanic,601,552,0.92,428,0.71,118,0.20,354,0.59,36,0.06,203,0.34,239,0.40,31,0.05,63,0.10
3,Victoria,235,VICTORIA,White,390,353,0.91,326,0.84,23,0.06,301,0.77,65,0.17,177,0.45,242,0.62,29,0.07,115,0.29
3,Victoria,235,VICTORIA,Others,14,14,1.00,13,0.93, -   ,0.00,9,0.64,5,0.36,4,0.29,9,0.64,1,0.07,6,0.43
3,Victoria,241,WHARTON,Hispanic,293,274,0.94,220,0.75,48,0.16,216,0.74,12,0.04,113,0.39,125,0.43,3,0.01,59,0.20
3,Victoria,241,WHARTON,White,237,231,0.97,218,0.92,6,0.03,209,0.88,51,0.22,122,0.51,173,0.73,6,0.03,113,0.48
3,Victoria,241,WHARTON,Other Ethnicities,126,122,0.97,110,0.87,9,0.07,99,0.79,17,0.13,55,0.44,72,0.57,2,0.02,29,0.23
4,Houston,20,BRAZORIA,African American,617,590,0.96,524,0.85,50,0.08,496,0.80,179,0.29,214,0.35,393,0.64,20,0.03,129,0.21
4,Houston,20,BRAZORIA,Hispanic,1407,1374,0.98,1135,0.81,206,0.15,1089,0.77,120,0.09,593,0.42,713,0.51,33,0.02,267,0.19
4,Houston,20,BRAZORIA,White,2130,2032,0.95,1800,0.85,179,0.08,1712,0.80,418,0.20,918,0.43,1336,0.63,84,0.04,667,0.31
4,Houston,20,BRAZORIA,Others,171,157,0.92,148,0.87,4,0.02,140,0.82,73,0.43,53,0.31,126,0.74,11,0.06,81,0.47
4,Houston,36,CHAMBERS,Hispanic,77,75,0.97,70,0.91,3,0.04,69,0.90,10,0.13,31,0.40,41,0.53,1,0.01,15,0.19
4,Houston,36,CHAMBERS,White,375,363,0.97,349,0.93,6,0.02,319,0.85,119,0.32,141,0.38,260,0.69,12,0.03,121,0.32
4,Houston,36,CHAMBERS,Other Ethnicities,57,54,0.95,52,0.91,2,0.04,39,0.68,10,0.18,19,0.33,29,0.51,1,0.02,6,0.11
4,Houston,79,FORT BEND,African American,2239,2093,0.93,1792,0.80,296,0.13,1732,0.77,684,0.31,794,0.35,1478,0.66,129,0.06,479,0.21
4,Houston,79,FORT BEND,Hispanic,1969,1808,0.92,1432,0.73,375,0.19,1365,0.69,225,0.11,658,0.33,883,0.45,64,0.03,316,0.16
4,Houston,79,FORT BEND,White,2050,1933,0.94,1772,0.86,124,0.06,1716,0.84,717,0.35,808,0.39,1525,0.74,119,0.06,862,0.42
4,Houston,79,FORT BEND,Others,1141,1089,0.95,1057,0.93,26,0.02,1029,0.90,595,0.52,279,0.24,874,0.77,37,0.03,601,0.53
4,Houston,84,GALVESTON,African American,890,830,0.93,653,0.73,166,0.19,647,0.73,198,0.22,363,0.41,561,0.63,53,0.06,150,0.17
4,Houston,84,GALVESTON,Hispanic,1283,1219,0.95,956,0.75,230,0.18,954,0.74,149,0.12,503,0.39,652,0.51,34,0.03,269,0.21
4,Houston,84,GALVESTON,White,3183,3041,0.96,2703,0.85,261,0.08,2585,0.81,852,0.27,1278,0.40,2130,0.67,153,0.05,1127,0.35
4,Houston,84,GALVESTON,Others,350,336,0.96,321,0.92,9,0.03,320,0.91,179,0.51,87,0.25,266,0.76,9,0.03,177,0.51
4,Houston,101,HARRIS,African American,13156,12067,0.92,9539,0.73,2231,0.17,9041,0.69,2876,0.22,4262,0.32,7138,0.54,753,0.06,1752,0.13
4,Houston,101,HARRIS,Hispanic,24851,23167,0.93,18456,0.74,4191,0.17,17655,0.71,2539,0.10,8187,0.33,10726,0.43,715,0.03,3462,0.14
4,Houston,101,HARRIS,White,14082,13308,0.95,12191,0.87,883,0.06,11614,0.82,3848,0.27,5259,0.37,9107,0.65,620,0.04,4601,0.33
4,Houston,101,HARRIS,Others,2651,2506,0.95,2383,0.90,94,0.04,2311,0.87,1120,0.42,721,0.27,1841,0.69,63,0.02,1155,0.44
4,Houston,146,LIBERTY,Hispanic,207,194,0.94,161,0.78,29,0.14,148,0.72,11,0.05,66,0.32,77,0.37,6,0.03,30,0.14
4,Houston,146,LIBERTY,White,779,704,0.90,632,0.81,61,0.08,553,0.71,95,0.12,253,0.32,348,0.45,30,0.04,128,0.16
4,Houston,146,LIBERTY,Other Ethnicities,130,123,0.95,109,0.84,11,0.08,103,0.79,28,0.22,40,0.31,68,0.52,5,0.04,19,0.15
4,Houston,237,WALLER,Hispanic,232,217,0.94,157,0.68,55,0.24,184,0.79,23,0.10,68,0.29,91,0.39,6,0.03,19,0.08
4,Houston,237,WALLER,White,227,219,0.96,165,0.73,49,0.22,185,0.82,48,0.21,63,0.28,111,0.49,1,0.00,51,0.22
4,Houston,237,WALLER,Other Ethnicities,144,138,0.96,108,0.75,27,0.19,111,0.77,38,0.26,36,0.25,74,0.51,4,0.03,14,0.10
5,Beaumont,84,GALVESTON,All Ethnicities,26,26,1.00,22,0.85,2,0.08,20,0.77,3,0.12,7,0.27,10,0.38, -   ,0.00,3,0.12
5,Beaumont,100,HARDIN,African American,75,71,0.95,67,0.89,1,0.01,63,0.84,12,0.16,20,0.27,32,0.43,1,0.01,9,0.12
5,Beaumont,100,HARDIN,White,688,653,0.95,599,0.87,39,0.06,539,0.78,227,0.33,151,0.22,378,0.55,23,0.03,175,0.25
5,Beaumont,100,HARDIN,Other Ethnicities,29,26,0.90,24,0.83,3,0.10,23,0.79,7,0.24,6,0.21,13,0.45, -   ,0.00,5,0.17
5,Beaumont,121,JASPER,African American,111,110,0.99,101,0.91,7,0.06,88,0.79,16,0.14,43,0.39,59,0.53,7,0.06,19,0.17
5,Beaumont,121,JASPER,White,369,344,0.93,323,0.88,11,0.03,284,0.77,78,0.21,100,0.27,178,0.48,9,0.02,61,0.17
5,Beaumont,121,JASPER,Other Ethnicities,26,24,0.92,22,0.85,1,0.04,18,0.69,2,0.08,6,0.23,8,0.31,1,0.04,3,0.12
5,Beaumont,123,JEFFERSON,African American,1382,1319,0.95,1139,0.82,163,0.12,1048,0.76,371,0.27,356,0.26,727,0.53,42,0.03,155,0.11
5,Beaumont,123,JEFFERSON,Hispanic,500,474,0.95,402,0.80,50,0.10,338,0.68,74,0.15,124,0.25,198,0.40,13,0.03,78,0.16
5,Beaumont,123,JEFFERSON,White,1076,1026,0.95,914,0.85,89,0.08,853,0.79,384,0.36,276,0.26,660,0.61,37,0.03,338,0.31
5,Beaumont,123,JEFFERSON,Others,128,123,0.96,112,0.88,5,0.04,100,0.78,59,0.46,29,0.23,88,0.69,6,0.05,56,0.44
5,Beaumont,176,NEWTON,African American,51,48,0.94,39,0.76,8,0.16,38,0.75,13,0.25,9,0.18,22,0.43,3,0.06,5,0.10
5,Beaumont,176,NEWTON,Other Ethnicities,152,138,0.91,118,0.78,12,0.08,106,0.70,18,0.12,39,0.26,57,0.38,4,0.03,28,0.18
5,Beaumont,181,ORANGE,African American,155,141,0.91,110,0.71,26,0.17,102,0.66,30,0.19,66,0.43,96,0.62,11,0.07,12,0.08
5,Beaumont,181,ORANGE,Hispanic,88,84,0.95,72,0.82,9,0.10,74,0.84,15,0.17,32,0.36,47,0.53,2,0.02,17,0.19
5,Beaumont,181,ORANGE,White,955,914,0.96,812,0.85,62,0.06,746,0.78,185,0.19,322,0.34,507,0.53,32,0.03,213,0.22
5,Beaumont,181,ORANGE,Others,16,16,1.00,15,0.94,1,0.06,13,0.81,4,0.25,7,0.44,11,0.69, -   ,0.00,7,0.44
5,Beaumont,229,TYLER,White,218,212,0.97,192,0.88,10,0.05,172,0.79,48,0.22,57,0.26,105,0.48,5,0.02,44,0.20
5,Beaumont,229,TYLER,Other Ethnicities,49,45,0.92,45,0.92,1,0.02,43,0.88,9,0.18,19,0.39,28,0.57,1,0.02,7,0.14
6,Huntsville,8,AUSTIN,Hispanic,137,132,0.96,118,0.86,11,0.08,111,0.81,17,0.12,41,0.30,58,0.42,1,0.01,25,0.18
6,Huntsville,8,AUSTIN,White,241,232,0.96,215,0.89,13,0.05,203,0.84,61,0.25,80,0.33,141,0.59,2,0.01,85,0.35
6,Huntsville,8,AUSTIN,Other Ethnicities,62,59,0.95,53,0.85,7,0.11,49,0.79,10,0.16,24,0.39,34,0.55,3,0.05,9,0.15
6,Huntsville,21,BRAZOS,African American,405,375,0.93,246,0.61,128,0.32,255,0.63,49,0.12,116,0.29,165,0.41,13,0.03,31,0.08
6,Huntsville,21,BRAZOS,Hispanic,533,491,0.92,331,0.62,150,0.28,368,0.69,47,0.09,145,0.27,192,0.36,9,0.02,66,0.12
6,Huntsville,21,BRAZOS,White,786,746,0.95,669,0.85,70,0.09,675,0.86,236,0.30,288,0.37,524,0.67,20,0.03,276,0.35
6,Huntsville,21,BRAZOS,Others,71,65,0.92,59,0.83,1,0.01,57,0.80,19,0.27,13,0.18,32,0.45, -   ,0.00,20,0.28
6,Huntsville,26,BURLESON,African American,43,41,0.95,34,0.79,7,0.16,35,0.81,7,0.16,19,0.44,26,0.60, -   ,0.00,6,0.14
6,Huntsville,26,BURLESON,Hispanic,40,39,0.98,33,0.83,3,0.08,29,0.73,2,0.05,13,0.33,15,0.38,1,0.03,2,0.05
6,Huntsville,26,BURLESON,White,131,128,0.98,119,0.91,8,0.06,113,0.86,21,0.16,57,0.44,78,0.60,5,0.04,34,0.26
6,Huntsville,93,GRIMES,African American,88,87,0.99,75,0.85,11,0.13,65,0.74,12,0.14,34,0.39,46,0.52,5,0.06,9,0.10
6,Huntsville,93,GRIMES,Hispanic,91,87,0.96,75,0.82,6,0.07,64,0.70,10,0.11,21,0.23,31,0.34,1,0.01,12,0.13
6,Huntsville,93,GRIMES,White,160,152,0.95,140,0.88,8,0.05,124,0.78,25,0.16,45,0.28,70,0.44,4,0.03,34,0.21
6,Huntsville,113,HOUSTON,African American,88,87,0.99,77,0.88,7,0.08,76,0.86,13,0.15,35,0.40,48,0.55,1,0.01,12,0.14
6,Huntsville,113,HOUSTON,White,145,142,0.98,125,0.86,12,0.08,117,0.81,28,0.19,58,0.40,86,0.59,7,0.05,32,0.22
6,Huntsville,113,HOUSTON,Other Ethnicities,30,27,0.90,23,0.77,6,0.20,21,0.70,2,0.07,7,0.23,9,0.30,2,0.07,5,0.17
6,Huntsville,145,LEON,Hispanic,36,34,0.94,32,0.89,1,0.03,29,0.81,1,0.03,12,0.33,13,0.36, -   ,0.00,7,0.19
6,Huntsville,145,LEON,White,149,144,0.97,129,0.87,7,0.05,115,0.77,23,0.15,52,0.35,75,0.50,4,0.03,47,0.32
6,Huntsville,145,LEON,Other Ethnicities,38,35,0.92,25,0.66,5,0.13,26,0.68,3,0.08,16,0.42,19,0.50,2,0.05,6,0.16
6,Huntsville,154,MADISON,Hispanic,43,42,0.98,40,0.93,1,0.02,37,0.86,3,0.07,9,0.21,12,0.28, -   ,0.00,4,0.09
6,Huntsville,154,MADISON,White,106,101,0.95,92,0.87,3,0.03,85,0.80,24,0.23,29,0.27,53,0.50,5,0.05,23,0.22
6,Huntsville,154,MADISON,Other Ethnicities,41,39,0.95,36,0.88,3,0.07,31,0.76,6,0.15,14,0.34,20,0.49, -   ,0.00,2,0.05
6,Huntsville,166,MILAM,Hispanic,111,105,0.95,93,0.84,11,0.10,78,0.70,13,0.12,28,0.25,41,0.37,4,0.04,17,0.15
6,Huntsville,166,MILAM,White,178,169,0.95,159,0.89,8,0.04,151,0.85,42,0.24,73,0.41,115,0.65,4,0.02,60,0.34
6,Huntsville,166,MILAM,Other Ethnicities,69,63,0.91,51,0.74,10,0.14,45,0.65,8,0.12,27,0.39,35,0.51,4,0.06,4,0.06
6,Huntsville,170,MONTGOMERY,African American,341,315,0.92,238,0.70,64,0.19,235,0.69,60,0.18,116,0.34,176,0.52,23,0.07,33,0.10
6,Huntsville,170,MONTGOMERY,Hispanic,1244,1174,0.94,913,0.73,221,0.18,908,0.73,105,0.08,415,0.33,520,0.42,35,0.03,159,0.13
6,Huntsville,170,MONTGOMERY,White,4109,3864,0.94,3323,0.81,405,0.10,3169,0.77,837,0.20,1460,0.36,2297,0.56,171,0.04,1023,0.25
6,Huntsville,170,MONTGOMERY,Others,132,125,0.95,106,0.80,8,0.06,102,0.77,37,0.28,33,0.25,70,0.53,3,0.02,46,0.35
6,Huntsville,187,POLK,African American,58,58,1.00,52,0.90,6,0.10,48,0.83,13,0.22,28,0.48,41,0.71,3,0.05,9,0.16
6,Huntsville,187,POLK,Hispanic,86,83,0.97,75,0.87,3,0.03,70,0.81,8,0.09,31,0.36,39,0.45,3,0.03,15,0.17
6,Huntsville,187,POLK,White,387,354,0.91,298,0.77,39,0.10,286,0.74,62,0.16,114,0.29,176,0.45,7,0.02,76,0.20
6,Huntsville,187,POLK,Others,12,12,1.00,12,1.00, -   ,0.00,9,0.75,2,0.17,5,0.42,7,0.58, -   ,0.00, -   ,0.00
6,Huntsville,198,ROBERTSON,African American,77,76,0.99,60,0.78,15,0.19,67,0.87,13,0.17,21,0.27,34,0.44,1,0.01,9,0.12
6,Huntsville,198,ROBERTSON,White,128,126,0.98,110,0.86,6,0.05,102,0.80,26,0.20,48,0.38,74,0.58,2,0.02,37,0.29
6,Huntsville,198,ROBERTSON,Other Ethnicities,46,44,0.96,36,0.78,8,0.17,39,0.85,5,0.11,11,0.24,16,0.35, -   ,0.00,4,0.09
6,Huntsville,204,SAN JACINTO,African American,39,38,0.97,35,0.90,4,0.10,33,0.85,8,0.21,17,0.44,25,0.64, -   ,0.00,6,0.15
6,Huntsville,204,SAN JACINTO,White,192,174,0.91,152,0.79,20,0.10,134,0.70,31,0.16,44,0.23,75,0.39,5,0.03,31,0.16
6,Huntsville,204,SAN JACINTO,Other Ethnicities,25,24,0.96,16,0.64,6,0.24,14,0.56,3,0.12,5,0.20,8,0.32, -   ,0.00,4,0.16
6,Huntsville,228,TRINITY,African American,30,30,1.00,27,0.90,2,0.07,24,0.80,5,0.17,11,0.37,16,0.53,1,0.03,5,0.17
6,Huntsville,228,TRINITY,White,125,117,0.94,111,0.89,6,0.05,95,0.76,19,0.15,30,0.24,49,0.39,5,0.04,19,0.15
6,Huntsville,228,TRINITY,Other Ethnicities,16,15,0.94,14,0.88,1,0.06,14,0.88,1,0.06,6,0.38,7,0.44, -   ,0.00,5,0.31
6,Huntsville,236,WALKER,African American,167,157,0.94,127,0.76,29,0.17,129,0.77,26,0.16,41,0.25,67,0.40,4,0.02,17,0.10
6,Huntsville,236,WALKER,Hispanic,104,99,0.95,77,0.74,21,0.20,77,0.74,12,0.12,23,0.22,35,0.34,1,0.01,8,0.08
6,Huntsville,236,WALKER,White,272,263,0.97,239,0.88,19,0.07,213,0.78,87,0.32,67,0.25,154,0.57,11,0.04,66,0.24
6,Huntsville,236,WALKER,Others,11,11,1.00,10,0.91,1,0.09,11,1.00,8,0.73,2,0.18,10,0.91, -   ,0.00,7,0.64
6,Huntsville,239,WASHINGTON,African American,111,109,0.98,81,0.73,22,0.20,76,0.68,9,0.08,48,0.43,57,0.51,4,0.04,12,0.11
6,Huntsville,239,WASHINGTON,White,238,233,0.98,209,0.88,17,0.07,205,0.86,61,0.26,108,0.45,169,0.71,6,0.03,116,0.49
6,Huntsville,239,WASHINGTON,Other Ethnicities,51,49,0.96,42,0.82,7,0.14,35,0.69,2,0.04,11,0.22,13,0.25,1,0.02,6,0.12
7,Kilgore,1,ANDERSON,Hispanic,113,106,0.94,88,0.78,10,0.09,88,0.78,9,0.08,35,0.31,44,0.39,2,0.02,18,0.16
7,Kilgore,1,ANDERSON,White,371,354,0.95,327,0.88,19,0.05,304,0.82,53,0.14,142,0.38,195,0.53,9,0.02,86,0.23
7,Kilgore,1,ANDERSON,Other Ethnicities,113,107,0.95,88,0.78,18,0.16,87,0.77,19,0.17,39,0.35,58,0.51,2,0.02,17,0.15
7,Kilgore,3,ANGELINA,Hispanic,301,286,0.95,256,0.85,25,0.08,234,0.78,10,0.03,131,0.44,141,0.47,7,0.02,47,0.16
7,Kilgore,3,ANGELINA,White,713,683,0.96,617,0.87,46,0.06,582,0.82,130,0.18,297,0.42,427,0.60,21,0.03,168,0.24
